----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 1015
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 204, constraints m = 709
Cones:	primal zero / dual free vars: 96
	linear vars: 205
	soc vars: 72, soc blks: 12
	sd vars: 336, sd blks: 12
Setup time: 4.25e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  5.08e-04 
   100| 4.36e-03  2.89e-02  6.65e-03 -1.31e-01 -1.22e-01  0.00e+00  1.15e-02 
   200| 1.54e-03  1.25e-02  6.88e-03 -1.31e-01 -1.23e-01  1.94e-16  2.25e-02 
   300| 8.83e-04  6.98e-03  7.17e-03 -1.36e-01 -1.27e-01  0.00e+00  3.34e-02 
   400| 4.53e-04  5.15e-03  5.67e-03 -1.36e-01 -1.29e-01  0.00e+00  4.42e-02 
   500| 4.57e-04  4.18e-03  5.52e-03 -1.37e-01 -1.30e-01  0.00e+00  5.51e-02 
   600| 7.93e-04  3.37e-03  4.73e-03 -1.37e-01 -1.31e-01  0.00e+00  6.61e-02 
   700| 1.03e-03  2.70e-03  4.01e-03 -1.38e-01 -1.33e-01  0.00e+00  8.20e-02 
   800| 1.17e-03  2.13e-03  3.41e-03 -1.38e-01 -1.34e-01  0.00e+00  9.77e-02 
   900| 1.17e-03  1.66e-03  2.91e-03 -1.38e-01 -1.35e-01  0.00e+00  1.13e-01 
  1000| 9.58e-04  1.29e-03  2.47e-03 -1.38e-01 -1.35e-01  0.00e+00  1.28e-01 
  1100| 5.45e-04  1.04e-03  2.07e-03 -1.38e-01 -1.36e-01  0.00e+00  1.43e-01 
  1200| 1.86e-04  9.10e-04  1.79e-03 -1.38e-01 -1.36e-01  0.00e+00  1.58e-01 
  1300| 5.88e-05  8.39e-04  1.65e-03 -1.38e-01 -1.36e-01  0.00e+00  1.72e-01 
  1400| 5.97e-05  7.93e-04  1.58e-03 -1.38e-01 -1.36e-01  0.00e+00  1.87e-01 
  1500| 6.43e-05  7.55e-04  1.53e-03 -1.38e-01 -1.37e-01  0.00e+00  2.01e-01 
  1600| 6.56e-05  7.21e-04  1.48e-03 -1.38e-01 -1.37e-01  0.00e+00  2.16e-01 
  1700| 6.58e-05  6.90e-04  1.45e-03 -1.39e-01 -1.37e-01  0.00e+00  2.30e-01 
  1800| 6.58e-05  6.62e-04  1.41e-03 -1.39e-01 -1.37e-01  0.00e+00  2.45e-01 
