----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 2536
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 189, constraints m = 634
Cones:	primal zero / dual free vars: 93
	linear vars: 190
	soc vars: 78, soc blks: 3
	sd vars: 273, sd blks: 3
Setup time: 5.79e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  4.65e-04 
   100| 6.81e-04  2.37e-02  7.25e-03 -9.23e-02 -8.38e-02  0.00e+00  9.97e-03 
   200| 1.33e-04  1.64e-02  5.37e-03 -9.27e-02 -8.64e-02  1.43e-16  1.95e-02 
   300| 1.16e-04  1.31e-02  5.38e-03 -9.43e-02 -8.80e-02  0.00e+00  2.89e-02 
   400| 1.10e-04  1.11e-02  5.36e-03 -9.55e-02 -8.91e-02  1.53e-16  3.83e-02 
   500| 1.05e-04  9.65e-03  5.30e-03 -9.64e-02 -9.01e-02  1.57e-16  4.78e-02 
   600| 1.02e-04  8.57e-03  5.24e-03 -9.71e-02 -9.09e-02  0.00e+00  5.72e-02 
   700| 9.89e-05  7.71e-03  5.17e-03 -9.77e-02 -9.16e-02  0.00e+00  6.74e-02 
   800| 9.64e-05  7.01e-03  5.09e-03 -9.83e-02 -9.22e-02  0.00e+00  8.15e-02 
   900| 9.41e-05  6.42e-03  5.00e-03 -9.88e-02 -9.28e-02  0.00e+00  9.52e-02 
  1000| 9.18e-05  5.92e-03  4.92e-03 -9.92e-02 -9.33e-02  0.00e+00  1.09e-01 
  1100| 8.96e-05  5.47e-03  4.82e-03 -9.96e-02 -9.38e-02  0.00e+00  1.22e-01 
  1200| 8.74e-05  5.08e-03  4.72e-03 -9.99e-02 -9.43e-02  0.00e+00  1.35e-01 
  1300| 8.50e-05  4.72e-03  4.60e-03 -1.00e-01 -9.48e-02  0.00e+00  1.48e-01 
  1400| 8.25e-05  4.40e-03  4.48e-03 -1.01e-01 -9.52e-02  0.00e+00  1.61e-01 
  1500| 7.97e-05  4.09e-03  4.33e-03 -1.01e-01 -9.56e-02  0.00e+00  1.74e-01 
  1600| 7.66e-05  3.82e-03  4.16e-03 -1.01e-01 -9.61e-02  0.00e+00  1.87e-01 
  1700| 7.31e-05  3.57e-03  3.97e-03 -1.01e-01 -9.65e-02  0.00e+00  2.00e-01 
  1800| 6.92e-05  3.36e-03  3.75e-03 -1.01e-01 -9.70e-02  0.00e+00  2.12e-01 
  1900| 7.65e-05  3.19e-03  3.48e-03 -1.02e-01 -9.75e-02  0.00e+00  2.25e-01 
  2000| 1.07e-04  3.04e-03  3.13e-03 -1.02e-01 -9.80e-02  0.00e+00  2.38e-01 
  2100| 1.05e-04  2.94e-03  2.85e-03 -1.02e-01 -9.85e-02  0.00e+00  2.51e-01 
  2200| 9.37e-05  2.88e-03  2.61e-03 -1.02e-01 -9.89e-02  0.00e+00  2.64e-01 
  2300| 8.34e-05  2.83e-03  2.44e-03 -1.02e-01 -9.92e-02  0.00e+00  2.77e-01 
  2400| 7.52e-05  2.79e-03  2.30e-03 -1.02e-01 -9.95e-02  0.00e+00  2.89e-01 
  2500| 6.89e-05  2.74e-03  2.20e-03 -1.02e-01 -9.97e-02  0.00e+00  3.02e-01 
  2600| 6.42e-05  2.68e-03  2.13e-03 -1.02e-01 -9.99e-02  1.29e-16  3.15e-01 
  2700| 6.05e-05  2.62e-03  2.08e-03 -1.03e-01 -1.00e-01  0.00e+00  3.27e-01 
  2800| 5.75e-05  2.56e-03  2.03e-03 -1.03e-01 -1.00e-01  0.00e+00  3.40e-01 
  2900| 5.50e-05  2.50e-03  1.99e-03 -1.03e-01 -1.00e-01  0.00e+00  3.53e-01 
  3000| 5.28e-05  2.44e-03  1.96e-03 -1.03e-01 -1.00e-01  0.00e+00  3.66e-01 
  3100| 5.09e-05  2.39e-03  1.93e-03 -1.03e-01 -1.01e-01  2.73e-16  3.79e-01 
  3200| 4.92e-05  2.33e-03  1.91e-03 -1.03e-01 -1.01e-01  0.00e+00  3.91e-01 
  3300| 4.77e-05  2.28e-03  1.88e-03 -1.03e-01 -1.01e-01  1.40e-16  4.04e-01 
  3400| 4.63e-05  2.22e-03  1.86e-03 -1.03e-01 -1.01e-01  0.00e+00  4.17e-01 
  3500| 4.50e-05  2.18e-03  1.84e-03 -1.03e-01 -1.01e-01  1.43e-16  4.30e-01 
  3600| 4.37e-05  2.13e-03  1.82e-03 -1.03e-01 -1.01e-01  1.45e-16  4.43e-01 
  3700| 4.26e-05  2.08e-03  1.80e-03 -1.03e-01 -1.01e-01  0.00e+00  4.56e-01 
  3800| 4.16e-05  2.04e-03  1.78e-03 -1.03e-01 -1.01e-01  2.96e-16  4.68e-01 
  3900| 4.06e-05  2.00e-03  1.76e-03 -1.03e-01 -1.01e-01  0.00e+00  4.81e-01 
  4000| 3.97e-05  1.96e-03  1.74e-03 -1.03e-01 -1.01e-01  0.00e+00  4.93e-01 
  4100| 3.88e-05  1.92e-03  1.72e-03 -1.03e-01 -1.01e-01  3.05e-16  5.06e-01 
  4200| 3.80e-05  1.89e-03  1.71e-03 -1.03e-01 -1.01e-01  1.54e-16  5.18e-01 
  4300| 3.72e-05  1.85e-03  1.69e-03 -1.04e-01 -1.02e-01  1.56e-16  5.30e-01 
  4400| 3.65e-05  1.82e-03  1.67e-03 -1.04e-01 -1.02e-01  0.00e+00  5.43e-01 
  4500| 3.58e-05  1.79e-03  1.66e-03 -1.04e-01 -1.02e-01  0.00e+00  5.55e-01 
  4600| 3.52e-05  1.76e-03  1.64e-03 -1.04e-01 -1.02e-01  0.00e+00  5.67e-01 
  4700| 3.46e-05  1.73e-03  1.63e-03 -1.04e-01 -1.02e-01  0.00e+00  5.79e-01 
  4800| 3.40e-05  1.70e-03  1.61e-03 -1.04e-01 -1.02e-01  0.00e+00  5.91e-01 
  4900| 3.34e-05  1.67e-03  1.60e-03 -1.04e-01 -1.02e-01  0.00e+00  6.03e-01 
  5000| 3.29e-05  1.65e-03  1.58e-03 -1.04e-01 -1.02e-01  0.00e+00  6.15e-01 
  5100| 3.23e-05  1.62e-03  1.57e-03 -1.04e-01 -1.02e-01  0.00e+00  6.28e-01 
  5200| 3.19e-05  1.60e-03  1.56e-03 -1.04e-01 -1.02e-01  0.00e+00  6.40e-01 
  5300| 3.14e-05  1.57e-03  1.54e-03 -1.04e-01 -1.02e-01  0.00e+00  6.52e-01 
  5400| 3.09e-05  1.55e-03  1.53e-03 -1.04e-01 -1.02e-01  0.00e+00  6.64e-01 
  5500| 3.05e-05  1.53e-03  1.52e-03 -1.04e-01 -1.02e-01  0.00e+00  6.76e-01 
  5600| 3.01e-05  1.51e-03  1.50e-03 -1.04e-01 -1.02e-01  0.00e+00  6.88e-01 
  5700| 2.97e-05  1.49e-03  1.49e-03 -1.04e-01 -1.02e-01  0.00e+00  7.00e-01 
  5800| 2.93e-05  1.46e-03  1.48e-03 -1.04e-01 -1.02e-01  0.00e+00  7.13e-01 
  5900| 2.89e-05  1.45e-03  1.47e-03 -1.04e-01 -1.02e-01  0.00e+00  7.25e-01 
  6000| 2.85e-05  1.43e-03  1.46e-03 -1.04e-01 -1.02e-01  0.00e+00  7.37e-01 
  6100| 2.82e-05  1.41e-03  1.44e-03 -1.04e-01 -1.02e-01  0.00e+00  7.49e-01 
  6200| 2.79e-05  1.39e-03  1.43e-03 -1.04e-01 -1.03e-01  0.00e+00  7.61e-01 
  6300| 2.75e-05  1.37e-03  1.42e-03 -1.04e-01 -1.03e-01  0.00e+00  7.73e-01 
  6400| 2.72e-05  1.35e-03  1.41e-03 -1.04e-01 -1.03e-01  0.00e+00  7.85e-01 
  6500| 2.69e-05  1.34e-03  1.40e-03 -1.04e-01 -1.03e-01  0.00e+00  7.97e-01 
  6600| 2.66e-05  1.32e-03  1.39e-03 -1.04e-01 -1.03e-01  0.00e+00  8.10e-01 
  6700| 2.63e-05  1.31e-03  1.38e-03 -1.04e-01 -1.03e-01  0.00e+00  8.22e-01 
  6800| 2.61e-05  1.29e-03  1.37e-03 -1.04e-01 -1.03e-01  0.00e+00  8.34e-01 
  6900| 2.58e-05  1.28e-03  1.36e-03 -1.04e-01 -1.03e-01  0.00e+00  8.46e-01 
  7000| 2.55e-05  1.26e-03  1.35e-03 -1.04e-01 -1.03e-01  0.00e+00  8.58e-01 
  7100| 2.53e-05  1.25e-03  1.34e-03 -1.04e-01 -1.03e-01  0.00e+00  8.70e-01 
  7200| 2.50e-05  1.23e-03  1.33e-03 -1.05e-01 -1.03e-01  0.00e+00  8.82e-01 
  7300| 2.48e-05  1.22e-03  1.32e-03 -1.05e-01 -1.03e-01  0.00e+00  8.94e-01 
  7400| 2.46e-05  1.21e-03  1.31e-03 -1.05e-01 -1.03e-01  0.00e+00  9.07e-01 
  7500| 2.43e-05  1.19e-03  1.30e-03 -1.05e-01 -1.03e-01  0.00e+00  9.19e-01 
  7600| 2.41e-05  1.18e-03  1.29e-03 -1.05e-01 -1.03e-01  0.00e+00  9.31e-01 
  7700| 2.39e-05  1.17e-03  1.28e-03 -1.05e-01 -1.03e-01  0.00e+00  9.43e-01 
  7800| 2.37e-05  1.15e-03  1.28e-03 -1.05e-01 -1.03e-01  0.00e+00  9.55e-01 
  7900| 2.35e-05  1.14e-03  1.27e-03 -1.05e-01 -1.03e-01  0.00e+00  9.67e-01 
