solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_CPLEX_MOSEK_tols,100_0_5_w.cbf,UserLimit,Inf,1.7247004427240495e7,3600.0761239528656,3600.08527302742,PAJ_CPLEX_MOSEK_tols.100_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK_tols,10_0_5_w.cbf,Optimal,1.9568712670016938e6,1.956871267006035e6,5.506736993789673,5.507875204086304,PAJ_CPLEX_MOSEK_tols.10_0_5_w.txt,1.9568712670016943e6,3.1013769330456853e-9,0.0,1.6818557657671818e-10,Optimal,1.9568712662657667e6
PAJ_CPLEX_MOSEK_tols,150_0_5_w.cbf,UserLimit,Inf,2.4064965337947186e7,3600.1224060058594,3600.13813996315,PAJ_CPLEX_MOSEK_tols.150_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK_tols,200_0_5_w.cbf,UserLimit,Inf,3.42110580012017e7,3600.104928970337,3600.12437915802,PAJ_CPLEX_MOSEK_tols.200_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK_tols,20_0_5_w.cbf,Optimal,3.7766761191937006e6,3.7766761192042073e6,33.289326906204224,33.29125380516052,PAJ_CPLEX_MOSEK_tols.20_0_5_w.txt,3.776676119193699e6,5.843503458891064e-9,0.0,1.320781262137416e-10,Optimal,3.776676098088204e6
PAJ_CPLEX_MOSEK_tols,50_0_5_w.cbf,UserLimit,9.965933945420917e6,9.964797809345685e6,3600.0745730400085,3600.0845839977264,PAJ_CPLEX_MOSEK_tols.50_0_5_w.txt,9.96593394542091e6,6.687514542136341e-9,0.0,5.688727267028071e-11,Optimal,9.96593392403153e6
PAJ_CPLEX_MOSEK_tols,75_0_5_w.cbf,UserLimit,Inf,1.2253716833629007e7,3600.0604169368744,3600.067255973816,PAJ_CPLEX_MOSEK_tols.75_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563402028799014,1.8563401969120505,0.19156098365783691,0.19181489944458008,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe06-6.1flowc.txt,1.8563402028799014,9.805756207015293e-11,0.0,6.934419705117989e-11,Optimal,1.8563402243785947
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe06-6.2flowc.cbf,UserLimit,48.80863003838618,47.448619558465396,3600.0605359077454,3600.063478946686,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe06-6.2flowc.txt,48.80863003838618,3.380764557192606e-10,0.0,2.58102872408017e-10,Optimal,48.80863010248778
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe06-6.5bflowc.cbf,UserLimit,Inf,1.8503717338013113,3600.048360824585,3600.0610609054565,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe06-6.5bflowc.txt, , , , , , 
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe06-6.5flowc.cbf,Optimal,5.998253323762467,5.998219930137717,2294.640905857086,2294.642054080963,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe06-6.5flowc.txt,5.998253323762467,6.765939662442636e-11,0.0,3.985256569194462e-11,Optimal,5.998253419917368
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe07-5.1flowc.cbf,UserLimit,Inf,42.797727100661824,3600.050419807434,3600.0525970458984,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe07-5.1flowc.txt, , , , , , 
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe07-5.2bflowc.cbf,Optimal,31.31370850232492,31.313708498937075,398.5010631084442,398.5026409626007,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe07-5.2bflowc.txt,31.31370850232492,1.3032118169139664e-10,0.0,1.2745582367301722e-11,Optimal,31.31370873714298
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe07-5.2flowc.cbf,Optimal,49.1406114667092,49.140611457078144,130.88563704490662,130.8861129283905,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe07-5.2flowc.txt,49.1406114667092,1.126757798175504e-9,0.0,3.043387764023464e-10,Optimal,49.14061402639913
PAJ_CPLEX_MOSEK_tols,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.716052167786179,7.716052156503477,9.315809965133667,9.316220045089722,PAJ_CPLEX_MOSEK_tols.achtziger_stolpe07-5.3flowc.txt,7.716052167786179,2.3754553879484774e-11,0.0,3.492503472715617e-21,Optimal,7.716052273392561
PAJ_CPLEX_MOSEK_tols,b1bigflowc.cbf,Optimal,5.777365708203143,5.777365160347665,443.66879510879517,443.67020893096924,PAJ_CPLEX_MOSEK_tols.b1bigflowc.txt,5.777365708203143,2.5224026352453295e-9,0.0,3.3522322695489493e-9,Optimal,5.777366165274609
PAJ_CPLEX_MOSEK_tols,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.13516998291015625,0.1354830265045166,PAJ_CPLEX_MOSEK_tols.ck_n50_m10_o1_5.txt,19331.0,2.220446049250313e-16,0.0,0.0,Optimal,19331.0
PAJ_CPLEX_MOSEK_tols,ck_n50_m10_o3_5.cbf,Optimal,18596.000000000153,18596.000000000153,0.5146389007568359,0.5149080753326416,PAJ_CPLEX_MOSEK_tols.ck_n50_m10_o3_5.txt,18596.000000000153,0.0,0.0,0.0,Optimal,18596.0
