solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_SCIP_MOSEK,ck_n75_m10_o3_5.cbf,Optimal,29489.0,29489.0,65.10628199577332,65.10715198516846,PAJ_SCIP_MOSEK.ck_n75_m10_o3_5.txt,29489.0,5.684341886080802e-14,0.0,0.0,Optimal,29489.0
PAJ_SCIP_MOSEK,ck_n75_m10_o5_5.cbf,Optimal,29070.0,29070.0,45.3875470161438,45.387885093688965,PAJ_SCIP_MOSEK.ck_n75_m10_o5_5.txt,29070.0,3.125624759015011e-13,0.0,0.0,Optimal,29070.0
PAJ_SCIP_MOSEK,ck_n75_m20_o1_5.cbf,Optimal,27332.0,27332.0,19.413910150527954,19.41439199447632,PAJ_SCIP_MOSEK.ck_n75_m20_o1_5.txt,27332.0,1.4210854715202004e-14,0.0,0.0,Optimal,27332.0
PAJ_SCIP_MOSEK,ck_n75_m20_o3_5.cbf,Optimal,25584.0,25584.0,259.3591239452362,259.3596179485321,PAJ_SCIP_MOSEK.ck_n75_m20_o3_5.txt,25584.0,5.684341886080802e-14,0.0,0.0,Optimal,25584.0
PAJ_SCIP_MOSEK,ck_n75_m20_o5_5.cbf,Optimal,24838.0,24838.000000000004,361.779021024704,361.779433965683,PAJ_SCIP_MOSEK.ck_n75_m20_o5_5.txt,24838.0,2.115371103172947e-6,0.0,0.0,Optimal,24838.0
PAJ_SCIP_MOSEK,classical_200_0.cbf,UserLimit,Inf,-0.12340645925246452,3648.0228819847107,3648.023103952408,PAJ_SCIP_MOSEK.classical_200_0.txt, , , , , , 
PAJ_SCIP_MOSEK,classical_200_1.cbf,UserLimit,Inf,-0.1220638382449059,3621.1037430763245,3621.1039578914642,PAJ_SCIP_MOSEK.classical_200_1.txt, , , , , , 
PAJ_SCIP_MOSEK,classical_200_2.cbf,UserLimit,Inf,-0.12168937886082513,3651.3105340003967,3651.31077003479,PAJ_SCIP_MOSEK.classical_200_2.txt, , , , , , 
PAJ_SCIP_MOSEK,classical_20_0.cbf,Optimal,-0.08229515392303179,-0.0822958114833851,0.5088489055633545,0.5090470314025879,PAJ_SCIP_MOSEK.classical_20_0.txt,-0.08229515392303179,1.6568951766160467e-9,4.99961225197687e-10,0.0,Optimal,-0.0822951539216543
PAJ_SCIP_MOSEK,classical_30_0.cbf,Optimal,-0.0798144955077161,-0.07981452288294273,0.8841888904571533,0.8843679428100586,PAJ_SCIP_MOSEK.classical_30_0.txt,-0.0798144955077161,1.7793611029048861e-10,5.361076860221914e-11,0.0,Optimal,-0.07981449550783673
