solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_CPLEX_MOSEK,100_0_5_w.cbf,UserLimit,Inf,1.7246583899037283e7,3600.0870530605316,3600.1007931232452,PAJ_CPLEX_MOSEK.100_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK,10_0_5_w.cbf,Optimal,1.9568712667572217e6,1.956871266849297e6,2.544435977935791,2.581230878829956,PAJ_CPLEX_MOSEK.10_0_5_w.txt,1.9568712667572217e6,1.2612167665793095e-7,0.0,4.5222701139380206e-9,Optimal,1.9568712662657667e6
PAJ_CPLEX_MOSEK,150_0_5_w.cbf,UserLimit,Inf,2.4064564121933546e7,3600.078612089157,3600.0941138267517,PAJ_CPLEX_MOSEK.150_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK,200_0_5_w.cbf,UserLimit,Inf,3.421094943172297e7,3600.1233339309692,3600.143821001053,PAJ_CPLEX_MOSEK.200_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK,20_0_5_w.cbf,Optimal,3.776676118368071e6,3.776676119199059e6,25.468703031539917,25.509460926055908,PAJ_CPLEX_MOSEK.20_0_5_w.txt,3.7766761183680706e6,3.9386441130773164e-7,0.0,6.2398806122132555e-9,Optimal,3.776676098088204e6
PAJ_CPLEX_MOSEK,50_0_5_w.cbf,Optimal,9.965933945285236e6,9.96593394515988e6,3213.421126127243,3213.473440170288,PAJ_CPLEX_MOSEK.50_0_5_w.txt,9.965933945285235e6,6.234586180653423e-8,0.0,3.598521480796535e-10,Optimal,9.96593392403153e6
PAJ_CPLEX_MOSEK,75_0_5_w.cbf,UserLimit,Inf,1.2253033434958072e7,3600.0579028129578,3600.0645389556885,PAJ_CPLEX_MOSEK.75_0_5_w.txt, , , , , , 
PAJ_CPLEX_MOSEK,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563406197022236,1.8563401865571945,0.13644981384277344,0.16878414154052734,PAJ_CPLEX_MOSEK.achtziger_stolpe06-6.1flowc.txt,1.8563406197022236,5.388171686604437e-9,0.0,1.966971733163533e-9,Optimal,1.8563402243785947
PAJ_CPLEX_MOSEK,achtziger_stolpe06-6.2flowc.cbf,UserLimit,48.80863046720982,47.33784930504617,3600.0468719005585,3600.089179992676,PAJ_CPLEX_MOSEK.achtziger_stolpe06-6.2flowc.txt,48.80863046720982,1.932255577763442e-8,0.0,6.739695024293724e-9,Optimal,48.80863010248778
PAJ_CPLEX_MOSEK,achtziger_stolpe06-6.5bflowc.cbf,UserLimit,Inf,1.850371912375795,3600.05415892601,3600.0600759983063,PAJ_CPLEX_MOSEK.achtziger_stolpe06-6.5bflowc.txt, , , , , , 
PAJ_CPLEX_MOSEK,achtziger_stolpe06-6.5flowc.cbf,Optimal,5.998253493344709,5.998252874876973,1840.5218439102173,1840.557518005371,PAJ_CPLEX_MOSEK.achtziger_stolpe06-6.5flowc.txt,5.998253493344709,3.6138553816122965e-9,0.0,1.1669074595488382e-9,Optimal,5.998253404704766
PAJ_CPLEX_MOSEK,achtziger_stolpe07-5.1flowc.cbf,UserLimit,Inf,42.51127784528234,3600.050719976425,3600.060039997101,PAJ_CPLEX_MOSEK.achtziger_stolpe07-5.1flowc.txt, , , , , , 
PAJ_CPLEX_MOSEK,achtziger_stolpe07-5.2bflowc.cbf,Optimal,31.313708733622626,31.31370849182477,488.1300461292267,488.1676149368286,PAJ_CPLEX_MOSEK.achtziger_stolpe07-5.2bflowc.txt,31.313708733622626,9.883136309093619e-9,0.0,2.5237838250938156e-10,Optimal,31.313709763225752
PAJ_CPLEX_MOSEK,achtziger_stolpe07-5.2flowc.cbf,Optimal,49.1406131386134,49.14061140642133,99.76887488365173,99.80220413208008,PAJ_CPLEX_MOSEK.achtziger_stolpe07-5.2flowc.txt,49.1406131386134,1.9383804339412336e-8,0.0,9.498603517486336e-9,Optimal,49.14061402639913
PAJ_CPLEX_MOSEK,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.716052200088361,7.71605215764635,11.112621068954468,11.146331071853638,PAJ_CPLEX_MOSEK.achtziger_stolpe07-5.3flowc.txt,7.716052200088361,1.711110621291802e-9,0.0,1.180926467725385e-10,Optimal,7.7160523240913745
PAJ_CPLEX_MOSEK,b1bigflowc.cbf,Optimal,5.77736612640748,5.777365243580417,1035.3652610778809,1035.4119939804077,PAJ_CPLEX_MOSEK.b1bigflowc.txt,5.77736612640748,7.815595948201803e-10,0.0,1.793465376209724e-10,Optimal,5.777366165274609
PAJ_CPLEX_MOSEK,ck_n50_m10_o1_5.cbf,Optimal,19331.000000000407,19331.00000000041,0.14545607566833496,0.17776703834533691,PAJ_CPLEX_MOSEK.ck_n50_m10_o1_5.txt,19331.000000000407,9.947598300641403e-13,0.0,0.0,Optimal,19331.0
PAJ_CPLEX_MOSEK,ck_n50_m10_o3_5.cbf,Optimal,18596.0,18596.0,0.39053797721862793,0.4235858917236328,PAJ_CPLEX_MOSEK.ck_n50_m10_o3_5.txt,18596.0,0.0,0.0,0.0,Optimal,18596.0
PAJ_CPLEX_MOSEK,ck_n50_m10_o5_5.cbf,Optimal,18365.0,18365.0,0.6244540214538574,0.6681559085845947,PAJ_CPLEX_MOSEK.ck_n50_m10_o5_5.txt,18365.0,0.0,0.0,2.6368013550381875e-7,Optimal,18365.0
