solver,instance,sense,timelimit,status,objval_reported,objbound,calc_objgap,calc_status,solvertime,totaltime,nodecount,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_psd_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_relaxation_status,conic_subproblem_time,conic_relaxation_time,mip_subproblem_time,iteration_count
PAJ_Gurobi_MOSEK,ck_n75_m10_o1_5.cbf,Max,3600.0,Optimal,30802.0,30802.0,0.0,conv,1.0345990657806396,1.0768718719482422,NaN,PAJ_Gurobi_MOSEK.ck_n75_m10_o1_5.txt,0.0,1.4210854715202004e-14,-Inf,0.0,-Inf,-Inf,0.0,Optimal,0.0,3,1,2,Optimal,1.41e-02,3.44e-02,9.56e-01,3
PAJ_Gurobi_MOSEK,ck_n75_m10_o3_5.cbf,Max,3600.0,Optimal,29489.0,29489.0,0.0,conv,4.797892093658447,4.8408119678497314,NaN,PAJ_Gurobi_MOSEK.ck_n75_m10_o3_5.txt,0.0,5.684341886080802e-14,-Inf,0.0,-Inf,-Inf,0.0,Optimal,0.0,4,1,3,Optimal,1.91e-02,3.76e-02,4.70e+00,4
PAJ_Gurobi_MOSEK,ck_n75_m10_o5_5.cbf,Max,3600.0,Optimal,29070.0,29070.0,0.0,conv,2.5326478481292725,2.574284791946411,NaN,PAJ_Gurobi_MOSEK.ck_n75_m10_o5_5.txt,0.0,5.684341886080802e-14,-Inf,0.0,-Inf,-Inf,0.0,Optimal,0.0,3,1,2,Optimal,1.43e-02,2.87e-02,2.46e+00,3
PAJ_Gurobi_MOSEK,ck_n75_m20_o1_5.cbf,Max,3600.0,Optimal,27332.0,27332.0,0.0,conv,1.1007039546966553,1.1440801620483398,NaN,PAJ_Gurobi_MOSEK.ck_n75_m20_o1_5.txt,0.0,1.4210854715202004e-14,-Inf,0.0,-Inf,-Inf,0.0,Optimal,0.0,1,1,0,Optimal,8.82e-03,5.71e-02,9.66e-01,1
PAJ_Gurobi_MOSEK,ck_n75_m20_o3_5.cbf,Max,3600.0,Optimal,25584.0,25584.0,0.0,conv,13.114864110946655,13.158470869064331,NaN,PAJ_Gurobi_MOSEK.ck_n75_m20_o3_5.txt,0.0,5.684341886080802e-14,-Inf,0.0,-Inf,-Inf,0.0,Optimal,0.0,5,1,4,Optimal,4.21e-02,3.86e-02,1.30e+01,5
PAJ_Gurobi_MOSEK,ck_n75_m20_o5_5.cbf,Max,3600.0,Optimal,24838.0,24838.0,0.0,conv,12.74045181274414,12.786993026733398,NaN,PAJ_Gurobi_MOSEK.ck_n75_m20_o5_5.txt,0.0,5.684341886080802e-14,-Inf,8.141766727476352e-7,-Inf,-Inf,0.0,Optimal,0.0,4,1,3,Optimal,3.52e-02,4.38e-02,1.26e+01,4
PAJ_Gurobi_MOSEK,classical_50_0.cbf,Min,3600.0,Optimal,-0.09074141582983794,-0.09074141582983795,1.5292089584404714e-16,conv,28.069504022598267,28.07041907310486,NaN,PAJ_Gurobi_MOSEK.classical_50_0.txt,0.0,8.638401105542926e-11,2.9077157348567084e-11,-Inf,-Inf,-Inf,0.0,Optimal,9.510462471168812e-9,7,6,1,Optimal,2.27e-02,9.15e-03,2.80e+01,7
PAJ_Gurobi_MOSEK,classical_50_1.cbf,Min,3600.0,Optimal,-0.09476023119976283,-0.09476023119976283,0.0,conv,18.041618824005127,18.042436122894287,NaN,PAJ_Gurobi_MOSEK.classical_50_1.txt,0.0,4.705780209945942e-11,0.0,-Inf,-Inf,-Inf,0.0,Optimal,0.0,7,7,0,Optimal,2.35e-02,9.08e-03,1.80e+01,7
PAJ_Gurobi_MOSEK,estein4_A.cbf,Min,3600.0,Optimal,0.801365495266613,0.801365495266613,0.0,conv,0.10373091697692871,0.10427713394165039,NaN,PAJ_Gurobi_MOSEK.estein4_A.txt,0.0,1.8942807211708157e-8,0.0,-Inf,-Inf,-Inf,0.0,Optimal,7.151683304086107e-9,3,3,0,Optimal,6.58e-03,4.56e-03,8.92e-02,3
PAJ_Gurobi_MOSEK,estein4_B.cbf,Min,3600.0,Optimal,1.1880860382179683,1.1880860382179683,0.0,conv,0.3713798522949219,0.37181591987609863,NaN,PAJ_Gurobi_MOSEK.estein4_B.txt,0.0,3.9858802092229695e-9,0.0,-Inf,-Inf,-Inf,0.0,Optimal,2.430220612591804e-9,2,2,0,Optimal,5.15e-03,3.48e-03,7.32e-02,3
PAJ_Gurobi_MOSEK,estein4_C.cbf,Min,3600.0,Optimal,1.0726936880566815,1.0726936880566815,0.0,conv,0.08172988891601562,0.08217597007751465,NaN,PAJ_Gurobi_MOSEK.estein4_C.txt,0.0,1.0868106414818612e-10,0.0,-Inf,-Inf,-Inf,0.0,Optimal,1.9693065612999144e-9,3,3,0,Optimal,7.72e-03,4.42e-03,6.70e-02,3
PAJ_Gurobi_MOSEK,estein4_nr22.cbf,Min,3600.0,Optimal,0.503286176192971,0.503286176192971,0.0,conv,0.47919797897338867,0.4796280860900879,NaN,PAJ_Gurobi_MOSEK.estein4_nr22.txt,0.0,6.689979681340219e-10,0.0,-Inf,-Inf,-Inf,0.0,Optimal,9.77445306398457e-10,2,2,0,Optimal,5.66e-03,4.09e-03,8.85e-02,3
