solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,max_int_violation,validator_status,validator_objval
CPLEX_MISOCP,10_0_5_w.cbf,Optimal,1.956871266584188e6,1.9568565730285195e6,6.068389892578125,7.756989002227783,CPLEX_MISOCP.10_0_5_w.txt,1.9568712665841882e6,4.7565868044330273e-7,0.0,2.0679515313825692e-25,0.0,Optimal,1.9568712662657667e6
CPLEX_MISOCP,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563405165068625,1.8563402974267,0.4071190357208252,1.8461880683898926,CPLEX_MISOCP.achtziger_stolpe06-6.1flowc.txt,1.8563405165068625,5.754472116591575e-16,0.0,4.636254602452539e-9,0.0,Optimal,1.8563402244992748
CPLEX_MISOCP,ck_n50_m10_o1_5.cbf,Optimal,19330.99999999991,19330.99999999991,0.7838330268859863,2.1803929805755615,CPLEX_MISOCP.ck_n50_m10_o1_5.txt,19330.999999999905,1.779826286352204e-13,0.0,0.0,1.096123192212417e-12,Optimal,19331.0
CPLEX_MISOCP,classical_20_0.cbf,Optimal,-0.0822951535423037,-0.0822951535423037,0.09958386421203613,1.7454781532287598,CPLEX_MISOCP.classical_20_0.txt,-0.0822951535423037,7.403923030224746e-9,7.053007622381813e-10,0.0,1.3290418732214704e-7,Optimal,-0.0822951539216543
CPLEX_MISOCP,clay0203h.cbf,Optimal,41573.2561591053,41573.2561591053,0.819087028503418,3.272434949874878,CPLEX_MISOCP.clay0203h.txt,41573.2561591053,0.00016129043069668114,4.6607510739704594e-8,0.0,0.0,Optimal,41573.246204639756
CPLEX_MISOCP,estein4_A.cbf,Optimal,0.8013654898906748,0.8013654898906748,0.018173933029174805,1.2980811595916748,CPLEX_MISOCP.estein4_A.txt,0.8013654898906748,1.372916982878003e-8,0.0,0.0,0.0,Optimal,0.801365500999897
CPLEX_MISOCP,pp-n10-d10.cbf,Optimal,72.48123688467378,72.48123688467378,0.04361605644226074,1.4710171222686768,CPLEX_MISOCP.pp-n10-d10.txt,72.48123688467378,0.0,0.0,3.813023514709357e-7,0.0,Optimal,72.48127653570282
CPLEX_MISOCP,sssd-weak-15-4.cbf,Optimal,327996.57376123976,327993.508886776,1.715475082397461,3.364778995513916,CPLEX_MISOCP.sssd-weak-15-4.txt,327996.57376123976,2.220446049250313e-16,0.0,7.669345358785051e-7,0.0,Optimal,327997.6899675544
CPLEX_MISOCP,tls2.cbf,Optimal,5.300000554723355,5.300000554723356,0.29351305961608887,1.9474129676818848,CPLEX_MISOCP.tls2.txt,5.300000554723355,1.4965644723474725e-7,0.0,0.0,2.9151416942596597e-6,Optimal,5.3
CPLEX_MISOCP,uflquad-nopsc-10-100.cbf,Optimal,540.2876032268978,540.2876032268978,3.750640869140625,5.4632298946380615,CPLEX_MISOCP.uflquad-nopsc-10-100.txt,540.2876032269135,4.645202111852598e-9,0.0,0.0,0.0,Optimal,540.2875210691132
PAJ_CBC_ECOS,10_0_5_w.cbf,Optimal,1.9568712669210513e6,1.956871267007537e6,35.50001811981201,35.53689002990723,PAJ_CBC_ECOS.10_0_5_w.txt,1.9568712669210513e6,1.095767514011536e-8,0.0,2.495973872029822e-9,0.0,Optimal,1.9568712662657667e6
PAJ_CBC_ECOS,achtziger_stolpe06-6.1flowc.cbf,CutsFailure,1.8563396120170315,1.773145258614842,0.3642868995666504,0.39630985260009766,PAJ_CBC_ECOS.achtziger_stolpe06-6.1flowc.txt,1.8563396120170315,2.220446049250313e-16,0.0,4.0382891164369994e-7,0.0,Optimal,1.8563402243785947
PAJ_CBC_ECOS,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,1.483104944229126,1.5166149139404297,PAJ_CBC_ECOS.ck_n50_m10_o1_5.txt,19331.0,1.6342482922482304e-13,0.0,0.0,1.1102230246251565e-16,Optimal,19331.0
PAJ_CBC_ECOS,classical_20_0.cbf,Optimal,-0.08229515325784328,-0.0822951531779467,0.6711409091949463,0.6714930534362793,PAJ_CBC_ECOS.classical_20_0.txt,-0.08229515325784328,1.4056117381144873e-12,1.416719519475862e-10,0.0,1.1102230246251565e-16,Optimal,-0.0822951539216543
PAJ_CBC_ECOS,clay0203h.cbf,Optimal,41573.178234437044,41573.178254020735,98.13473892211914,98.13674592971802,PAJ_CBC_ECOS.clay0203h.txt,41573.178234437044,3.155946615152061e-10,8.28928477858426e-7,0.0,0.0,Optimal,41573.260848594015
PAJ_CBC_ECOS,estein4_A.cbf,Optimal,0.8013654947284473,0.8013654952480853,0.8726720809936523,0.8731720447540283,PAJ_CBC_ECOS.estein4_A.txt,0.8013654947284473,2.2444844883987946e-11,1.2085110689952216e-10,0.0,0.0,Optimal,0.801365500999897
PAJ_CBC_ECOS,pp-n10-d10.cbf,Optimal,72.48127650190939,72.48127652785402,0.5826349258422852,0.6154129505157471,PAJ_CBC_ECOS.pp-n10-d10.txt,72.48127650190939,1.8074208796292623e-11,0.0,2.2595703086381036e-10,8.881784197001252e-16,Optimal,72.48127653570282
PAJ_CBC_ECOS,sssd-weak-15-4.cbf,Optimal,327997.9202614834,327997.9202546372,21.800416946411133,21.83309006690979,PAJ_CBC_ECOS.sssd-weak-15-4.txt,327997.9202614834,8.881784197001252e-16,0.0,3.388556102379425e-11,1.1102230246251565e-16,Optimal,327997.6899675544
