solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,max_int_violation,validator_status,validator_objval
PAJ_CBC_ECOS,10_0_5_w.cbf,Optimal,1.9568712668856916e6,1.9568712670073006e6,43.88184309005737,43.91890907287598,PAJ_CBC_ECOS.10_0_5_w.txt,1.9568712668856916e6,1.525801715996164e-8,0.0,3.499542655660548e-9,1.1102230246251565e-16,Optimal,1.9568712662657667e6
PAJ_CBC_ECOS,achtziger_stolpe06-6.1flowc.cbf,Suboptimal,1.8563401964424109,1.7731451894896328,0.29041600227355957,0.3228311538696289,PAJ_CBC_ECOS.achtziger_stolpe06-6.1flowc.txt,1.8563401964424109,1.0544898287889737e-12,0.0,1.6434686944677424e-10,0.0,Optimal,1.8563402244992748
PAJ_CBC_ECOS,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,1.5305249691009521,1.5625388622283936,PAJ_CBC_ECOS.ck_n50_m10_o1_5.txt,19331.0,4.263256414560601e-14,0.0,0.0,1.1102230246251565e-16,Optimal,19331.0
PAJ_CBC_ECOS,classical_20_0.cbf,Optimal,-0.08229515325784337,-0.08229515317794678,0.9023990631103516,0.9027669429779053,PAJ_CBC_ECOS.classical_20_0.txt,-0.08229515325784337,1.4055839825388716e-12,1.416721462366155e-10,0.0,0.0,Optimal,-0.0822951539216543
PAJ_CBC_ECOS,clay0203h.cbf,Optimal,41573.17294046577,41573.17304241794,67.35737490653992,67.35973405838013,PAJ_CBC_ECOS.clay0203h.txt,41573.17294046577,9.094947017729282e-12,8.09799075796036e-7,0.0,1.1102230246251565e-16,Optimal,41573.246204639756
PAJ_CBC_ECOS,estein4_A.cbf,Optimal,0.8013654947284473,0.8013654952765061,0.8288538455963135,0.8293859958648682,PAJ_CBC_ECOS.estein4_A.txt,0.8013654947284473,2.2444844883987946e-11,1.2085110689952216e-10,0.0,0.0,Optimal,0.801365500999897
PAJ_CBC_ECOS,pp-n10-d10.cbf,Suboptimal,5.226722194175648e8,72.29220959387952,0.9179110527038574,0.9496128559112549,PAJ_CBC_ECOS.pp-n10-d10.txt,5.2267221941756487e8,4.656612873077393e-10,0.0,9.989598765969276e-7,0.0,Infeasible,NaN
PAJ_CBC_ECOS,sssd-weak-15-4.cbf,Optimal,327997.9198652,327997.91986313596,28.712624073028564,28.746087074279785,PAJ_CBC_ECOS.sssd-weak-15-4.txt,327997.9198652,8.881784197001252e-16,0.0,7.841278737430457e-10,1.1102230246251565e-16,Optimal,327997.6899675544
PAJ_CBC_ECOS_subopt,10_0_5_w.cbf,Optimal,1.9568712668856925e6,1.956871266974631e6,118.41670083999634,118.46039295196533,PAJ_CBC_ECOS_subopt.10_0_5_w.txt,1.956871266885692e6,1.5258670937956956e-8,0.0,3.4992033715042226e-9,1.1102230246251565e-16,Optimal,1.9568712662657667e6
PAJ_CBC_ECOS_subopt,achtziger_stolpe06-6.1flowc.cbf,Suboptimal,1.8563401964424109,1.7731451894896328,0.36115097999572754,0.395535945892334,PAJ_CBC_ECOS_subopt.achtziger_stolpe06-6.1flowc.txt,1.8563401964424109,1.0544898287889737e-12,0.0,1.6434686944677424e-10,0.0,Optimal,1.8563402244992748
PAJ_CBC_ECOS_subopt,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,1.5758938789367676,1.6094651222229004,PAJ_CBC_ECOS_subopt.ck_n50_m10_o1_5.txt,19331.0,4.263256414560601e-14,0.0,0.0,1.1102230246251565e-16,Optimal,19331.0
PAJ_CBC_ECOS_subopt,classical_20_0.cbf,Optimal,-0.08229515325784337,-0.08229515317783834,0.5006759166717529,0.5011470317840576,PAJ_CBC_ECOS_subopt.classical_20_0.txt,-0.08229515325784337,1.4055839825388716e-12,1.416721462366155e-10,0.0,0.0,Optimal,-0.0822951539216543
PAJ_CBC_ECOS_subopt,clay0203h.cbf,Optimal,41573.17294046577,41573.17304241794,68.07862401008606,68.08104085922241,PAJ_CBC_ECOS_subopt.clay0203h.txt,41573.17294046577,9.094947017729282e-12,8.09799075796036e-7,0.0,1.1102230246251565e-16,Optimal,41573.246204639756
PAJ_CBC_ECOS_subopt,estein4_A.cbf,Optimal,0.8013654947284473,0.8013654952765061,0.8308320045471191,0.8313789367675781,PAJ_CBC_ECOS_subopt.estein4_A.txt,0.8013654947284473,2.2444844883987946e-11,1.2085110689952216e-10,0.0,0.0,Optimal,0.801365500999897
PAJ_CBC_ECOS_subopt,pp-n10-d10.cbf,Optimal,72.48127648671642,72.48127653458941,0.6548559665679932,0.6864609718322754,PAJ_CBC_ECOS_subopt.pp-n10-d10.txt,72.48127648671642,3.6319169893772596e-11,0.0,3.6574299144831457e-10,8.881784197001252e-16,Optimal,72.48127653570282
PAJ_CBC_ECOS_subopt,sssd-weak-15-4.cbf,Optimal,327997.9198652,327997.91986313596,28.96242904663086,28.995280981063843,PAJ_CBC_ECOS_subopt.sssd-weak-15-4.txt,327997.9198652,8.881784197001252e-16,0.0,7.841278737430457e-10,1.1102230246251565e-16,Optimal,327997.6899675544
PAJ_CBC_ECOS_subopt,tls2.cbf,Optimal,5.299999999999996,5.3,0.23864102363586426,0.23946690559387207,PAJ_CBC_ECOS_subopt.tls2.txt,5.299999999999996,6.827871601444713e-13,7.209877139757737e-11,0.0,1.7763568394002505e-15,Optimal,5.3
PAJ_CBC_ECOS_subopt,uflquad-nopsc-10-100.cbf,Optimal,540.2875185960123,540.2875128026137,79.69895195960999,79.74557685852051,PAJ_CBC_ECOS_subopt.uflquad-nopsc-10-100.txt,540.2875185960123,2.8445980125858666e-11,0.0,8.468237222558628e-11,0.0,Optimal,540.2875210691132
PAJ_CBC_ECOS,tls2.cbf,Optimal,5.299999999999996,5.3,0.23575496673583984,0.23646092414855957,PAJ_CBC_ECOS.tls2.txt,5.299999999999996,6.827871601444713e-13,7.209877139757737e-11,0.0,1.7763568394002505e-15,Optimal,5.3
PAJ_CBC_ECOS,uflquad-nopsc-10-100.cbf,Optimal,540.2875185960123,540.2875128026137,79.37224698066711,79.41892981529236,PAJ_CBC_ECOS.uflquad-nopsc-10-100.txt,540.2875185960123,2.8445980125858666e-11,0.0,8.468237222558628e-11,0.0,Optimal,540.2875210691132
PAJ_CPLEX_MOSEK,10_0_5_w.cbf,Optimal,1.956871266927484e6,1.9568712670066417e6,2.7783331871032715,2.8160831928253174,PAJ_CPLEX_MOSEK.10_0_5_w.txt,1.9568712669274837e6,3.000286596943624e-8,0.0,1.0661855842641899e-9,0.0,Optimal,1.9568712662657667e6
PAJ_CPLEX_MOSEK,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563402566757015,1.8563401948521183,0.18413805961608887,0.21947002410888672,PAJ_CPLEX_MOSEK.achtziger_stolpe06-6.1flowc.txt,1.8563402566757015,5.67177305121902e-10,0.0,2.6014829692649613e-10,0.0,Optimal,1.8563402244992748
PAJ_CPLEX_MOSEK,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.12997198104858398,0.16680383682250977,PAJ_CPLEX_MOSEK.ck_n50_m10_o1_5.txt,19331.0,0.0,0.0,0.0,0.0,Optimal,19331.0
PAJ_CPLEX_MOSEK,classical_20_0.cbf,Optimal,-0.08229515392303179,-0.08229515321398116,0.09663200378417969,0.09704303741455078,PAJ_CPLEX_MOSEK.classical_20_0.txt,-0.08229515392303179,1.6568951766160467e-9,1.2499030699331115e-9,0.0,0.0,Optimal,-0.0822951539216543
PAJ_CPLEX_MOSEK,clay0203h.cbf,Optimal,41709.75688201906,41709.72877737807,1.3861708641052246,1.38832688331604,PAJ_CPLEX_MOSEK.clay0203h.txt,41709.75688201906,5.025000609748531e-5,3.475906851235777e-8,0.0,6.661338147750939e-16,Optimal,41709.76029281708
PAJ_CPLEX_MOSEK_dualonly,10_0_5_w.cbf,Optimal,1.956871266927484e6,1.9568712670066417e6,3.0010781288146973,3.0378408432006836,PAJ_CPLEX_MOSEK_dualonly.10_0_5_w.txt,1.9568712669274837e6,3.000286596943624e-8,0.0,1.0661855842641899e-9,0.0,Optimal,1.9568712662657667e6
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563402566757015,1.8563401948521183,0.18436503410339355,0.2171339988708496,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe06-6.1flowc.txt,1.8563402566757015,5.67177305121902e-10,0.0,2.6014829692649613e-10,0.0,Optimal,1.8563402244992748
PAJ_CPLEX_MOSEK_dualonly,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.12535810470581055,0.15914201736450195,PAJ_CPLEX_MOSEK_dualonly.ck_n50_m10_o1_5.txt,19331.0,0.0,0.0,0.0,0.0,Optimal,19331.0
PAJ_CPLEX_MOSEK_dualonly,classical_20_0.cbf,Optimal,-0.08229515392303179,-0.08229515321398116,0.09407496452331543,0.09450888633728027,PAJ_CPLEX_MOSEK_dualonly.classical_20_0.txt,-0.08229515392303179,1.6568951766160467e-9,1.2499030699331115e-9,0.0,0.0,Optimal,-0.0822951539216543
PAJ_CPLEX_MOSEK_dualonly,clay0203h.cbf,Optimal,41709.75688201906,41709.72877737807,1.3812568187713623,1.3837170600891113,PAJ_CPLEX_MOSEK_dualonly.clay0203h.txt,41709.75688201906,5.025000609748531e-5,3.475906851235777e-8,0.0,6.661338147750939e-16,Optimal,41709.76029281708
PAJ_CPLEX_MOSEK_dualonly,estein4_A.cbf,Optimal,0.8013655009982504,0.8013654946461914,0.06021308898925781,0.06071209907531738,PAJ_CPLEX_MOSEK_dualonly.estein4_A.txt,0.8013655009982504,1.3967960121874512e-9,0.0,0.0,0.0,Optimal,0.801365500997161
PAJ_CPLEX_MOSEK_dualonlynoscale,10_0_5_w.cbf,Optimal,1.9568712669274127e6,1.9568712670055018e6,4.444854021072388,4.479806900024414,PAJ_CPLEX_MOSEK_dualonlynoscale.10_0_5_w.txt,1.9568712669274125e6,3.002742232638411e-8,0.0,1.067050003911163e-9,1.887379141862766e-15,Optimal,1.9568712662657667e6
PAJ_CPLEX_MOSEK_dualonlynoscale,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563402566757015,1.856340194852118,0.16361188888549805,0.19638395309448242,PAJ_CPLEX_MOSEK_dualonlynoscale.achtziger_stolpe06-6.1flowc.txt,1.8563402566757015,5.67177305121902e-10,0.0,2.6014829692649613e-10,0.0,Optimal,1.8563402244992748
PAJ_CPLEX_MOSEK_dualonlynoscale,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.1521589756011963,0.18360114097595215,PAJ_CPLEX_MOSEK_dualonlynoscale.ck_n50_m10_o1_5.txt,19331.0,0.0,0.0,0.0,0.0,Optimal,19331.0
PAJ_CPLEX_MOSEK_dualonlynoscale,classical_20_0.cbf,Optimal,-0.08229515392303179,-0.08229515320334689,0.12020301818847656,0.12061190605163574,PAJ_CPLEX_MOSEK_dualonlynoscale.classical_20_0.txt,-0.08229515392303179,1.6568951766160467e-9,1.2499030699331115e-9,0.0,0.0,Optimal,-0.0822951539216543
PAJ_CPLEX_MOSEK_dualonlynoscale,clay0203h.cbf,Suboptimal,41709.768908123406,41430.907017035366,5.099205017089844,5.101225852966309,PAJ_CPLEX_MOSEK_dualonlynoscale.clay0203h.txt,41709.768908123406,1.677136606303975e-5,4.1166003938997164e-8,0.0,0.0,Optimal,41709.75732628873
PAJ_CPLEX_MOSEK_dualonlynoscale,estein4_A.cbf,Optimal,0.8013655009982504,0.8013654947509925,0.05754208564758301,0.058036088943481445,PAJ_CPLEX_MOSEK_dualonlynoscale.estein4_A.txt,0.8013655009982504,1.3967960121874512e-9,0.0,0.0,0.0,Optimal,0.801365500997161
PAJ_CPLEX_MOSEK_dualonlynoscale,pp-n10-d10.cbf,Optimal,72.4812764747909,72.48127647479092,1.2686920166015625,1.300422191619873,PAJ_CPLEX_MOSEK_dualonlynoscale.pp-n10-d10.txt,72.48127647479092,0.0,0.0,7.302101145967299e-10,0.0,Optimal,72.48127653570282
PAJ_CPLEX_MOSEK_dualonlynoscale,sssd-weak-15-4.cbf,Optimal,327997.89963431034,327997.9201498437,13.13906216621399,13.190794944763184,PAJ_CPLEX_MOSEK_dualonlynoscale.sssd-weak-15-4.txt,327997.89963431034,2.220446049250313e-16,0.0,1.0161535390906806e-8,0.0,Optimal,327997.6899675544
PAJ_CPLEX_MOSEK_dualonlynoscale,tls2.cbf,Optimal,5.3,5.300000000000001,0.021441936492919922,0.022258996963500977,PAJ_CPLEX_MOSEK_dualonlynoscale.tls2.txt,5.3,0.0,0.0,0.0,0.0,Optimal,5.3
PAJ_CPLEX_MOSEK_dualonlynoscale,uflquad-nopsc-10-100.cbf,Optimal,540.2877525012044,540.2875151482101,23.094648838043213,23.140948057174683,PAJ_CPLEX_MOSEK_dualonlynoscale.uflquad-nopsc-10-100.txt,540.2877525012045,7.932344447958428e-9,0.0,0.0,4.440892098500626e-16,Optimal,540.2875210691132
PAJ_CPLEX_MOSEK_dualonly,pp-n10-d10.cbf,Optimal,72.48127706679884,72.48122137200983,1.2570719718933105,1.2893009185791016,PAJ_CPLEX_MOSEK_dualonly.pp-n10-d10.txt,72.48127706679884,0.0,0.0,2.4244171115128665e-9,0.0,Optimal,72.48127653570282
PAJ_CPLEX_MOSEK_dualonly,sssd-weak-15-4.cbf,Optimal,327997.89963431034,327997.919749276,17.453305959701538,17.486984968185425,PAJ_CPLEX_MOSEK_dualonly.sssd-weak-15-4.txt,327997.89963431034,2.220446049250313e-16,0.0,1.0161535390906806e-8,0.0,Optimal,327997.6899675544
PAJ_CPLEX_MOSEK_dualonly,tls2.cbf,Optimal,5.3,5.300000000000001,0.02085089683532715,0.021564006805419922,PAJ_CPLEX_MOSEK_dualonly.tls2.txt,5.3,0.0,0.0,0.0,0.0,Optimal,5.3
