solver,instance,sense,timelimit,status,objval_reported,objbound,solvertime,totaltime,nodecount,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_psd_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_relaxation_status,conic_subproblem_time,conic_relaxation_time,mip_subproblem_time,iteration_count
PAJ_CPLEX_MOSEK_msd,rsyn0810m04h.cbf,Min,3700.0,Optimal,-6581.935176518465,-6581.935176518465,1.0963499546051025,1.1169729232788086,3,PAJ_CPLEX_MOSEK_msd.rsyn0810m04h.txt,0.0,2.243506664889594e-7,-Inf,-Inf,NaN,-Inf,0.0,Optimal,3.7146522779724746e-10,9,8,0, ,6.84e-02,1.42e-01,4.66e-01, 
PAJ_CPLEX_MOSEK_msd,rsyn0810m04m.cbf,Min,3700.0,Optimal,-6581.935091082309,-6581.953513407795,2.6745760440826416,2.695446014404297,980,PAJ_CPLEX_MOSEK_msd.rsyn0810m04m.txt,0.0,2.469093209889195e-7,-Inf,-Inf,2.4789103711952976e-6,-Inf,1.7393375628671492e-10,Optimal,1.6176347610875645e-8,9,8,0,Optimal,7.45e-02,1.11e-01,2.34e+00, 
PAJ_CPLEX_MOSEK_msd,rsyn0815h.cbf,Min,3700.0,Optimal,-1269.9256497227962,-1269.9256497227964,0.4625980854034424,0.4788839817047119,7,PAJ_CPLEX_MOSEK_msd.rsyn0815h.txt,0.0,1.542464655653418e-8,-Inf,-Inf,NaN,-Inf,1.6329783105828678e-10,Optimal,7.917141213634194e-9,5,4,1,Optimal,1.36e-02,1.94e-02,1.82e-01, 
PAJ_CPLEX_MOSEK_msd,rsyn0815m04h.cbf,Min,3700.0,Optimal,-3410.854409219794,-3410.854409219794,1.455275058746338,1.4887690544128418,2,PAJ_CPLEX_MOSEK_msd.rsyn0815m04h.txt,0.0,3.8823743608862316e-8,-Inf,-Inf,NaN,-Inf,0.0,Optimal,1.2614078087175802e-10,4,2,0, ,4.96e-02,2.93e-01,4.76e-01, 
PAJ_CPLEX_MOSEK_msd,rsyn0815m04m.cbf,Min,3700.0,Optimal,-3410.854497453825,-3410.869428081012,7.985749006271362,8.008686065673828,3388,PAJ_CPLEX_MOSEK_msd.rsyn0815m04m.txt,0.0,5.6118806046612235e-8,-Inf,-Inf,6.808070764918739e-7,-Inf,0.0,Optimal,1.4515342355809229e-8,13,3,1,Optimal,1.28e-01,1.42e-01,7.52e+00, 
PAJ_CPLEX_MOSEK_msd,rsyn0815m.cbf,Min,3700.0,Optimal,-1269.9256919305446,-1269.9256919305446,0.4587249755859375,0.4798119068145752,115,PAJ_CPLEX_MOSEK_msd.rsyn0815m.txt,0.0,8.211136370839256e-8,-Inf,-Inf,3.909010963809578e-7,-Inf,0.0,Optimal,2.3627834983167654e-11,5,5,0,Optimal,1.66e-02,1.47e-02,2.19e-01, 
PAJ_CPLEX_MOSEK_msd,rsyn0820m04h.cbf,Min,3700.0,Optimal,-2450.772739914243,-2450.772739914243,0.8627009391784668,0.9058380126953125,5,PAJ_CPLEX_MOSEK_msd.rsyn0820m04h.txt,0.0,2.994000223299764e-7,-Inf,-Inf,NaN,-Inf,0.0,Stall,NaN,5,5,0,Optimal,5.32e-02,1.33e-01,4.52e-01, 
PAJ_CPLEX_MOSEK_msd,rsyn0820m04m.cbf,Min,3700.0,Optimal,-2450.7727810718297,-2450.782202599306,23.8580801486969,23.88745403289795,15511,PAJ_CPLEX_MOSEK_msd.rsyn0820m04m.txt,0.0,1.9178198093494636e-7,-Inf,-Inf,3.7429569843538957e-7,-Inf,0.0,Stall,NaN,22,8,0,Optimal,2.73e-01,1.41e-01,2.35e+01, 
PAJ_CPLEX_MOSEK_msd,rsyn0830m04h.cbf,Min,3700.0,Optimal,-2529.0735087390462,-2529.073508326099,1.7717859745025635,1.8010210990905762,49,PAJ_CPLEX_MOSEK_msd.rsyn0830m04h.txt,0.0,2.842170943040401e-14,-Inf,-Inf,NaN,-Inf,0.0,Optimal,2.3306481800439356e-7,6,2,0, ,9.96e-02,2.27e-01,9.48e-01, 
PAJ_CPLEX_MOSEK_msd,rsyn0830m04m.cbf,Min,3700.0,Optimal,-2529.0743279227,-2529.0743279227,17.125534057617188,17.150420904159546,7925,PAJ_CPLEX_MOSEK_msd.rsyn0830m04m.txt,0.0,2.290507143953846e-7,-Inf,-Inf,0.0,-Inf,0.0,Optimal,2.2193696957021803e-7,19,17,0,Optimal,2.69e-01,1.91e-01,1.66e+01, 
PAJ_CPLEX_MOSEK_msd,rsyn0840m04h.cbf,Min,3700.0,Optimal,-2564.5008185587903,-2564.5008185587903,2.0235490798950195,2.0627338886260986,46,PAJ_CPLEX_MOSEK_msd.rsyn0840m04h.txt,0.0,2.672536481007626e-7,-Inf,-Inf,NaN,-Inf,0.0,Optimal,3.581857208783618e-8,11,9,0, ,1.96e-01,3.31e-01,1.02e+00, 
