solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_100_0.cbf,Suboptimal,-1.1139313596716907,-1.1205877839105294,60.0173978805542,60.01766395568848,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_100_0.txt,-1.1139313596716907,6.090074111675392e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_100_1.cbf,Suboptimal,-1.104114209127925,-1.1111679700501107,60.015992879867554,60.016271114349365,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_100_1.txt,-1.1041142091279248,1.047202091708499e-8,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_200_0.cbf,Suboptimal,-1.121037369071224,-1.1484588357127548,60.022311210632324,60.02263879776001,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_200_0.txt,-1.121037369071224,6.9122876311666914e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_200_1.cbf,Suboptimal,-1.132719691505726,-1.1511061569042031,60.02255415916443,60.022886991500854,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_200_1.txt,-1.132719691505726,1.735754473486395e-8,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_20_0.cbf,Optimal,-1.090489461543937,-1.0904894637559757,0.10353803634643555,0.10373997688293457,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_20_0.txt,-1.090489461543937,1.1102230246251565e-16,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_30_0.cbf,Optimal,-1.0807212299827045,-1.0807227652049995,0.20060110092163086,0.20081090927124023,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_30_0.txt,-1.0807212299827045,1.7829312470851733e-9,9.482706841978938e-10,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_40_0.cbf,Optimal,-1.083216800489963,-1.0832190008066649,2.5430049896240234,2.543290853500366,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_40_0.txt,-1.083216800489963,5.34968191967522e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_50_0.cbf,Optimal,-1.0954235868906674,-1.095426386102413,43.6934859752655,43.69375205039978,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_50_0.txt,-1.0954235868906674,6.721162515432866e-10,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,shortfall_50_1.cbf,Optimal,-1.1018227552271904,-1.1018262546543953,1.2815020084381104,1.2817761898040771,PAJ_MSD_CPLEX_0GAP_MOSEK.shortfall_50_1.txt,-1.1018227552271904,5.568945304901263e-11,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-15-4.cbf,Optimal,327997.8860943315,327997.8860943315,4.242763996124268,4.243037939071655,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-15-4.txt,327997.8860943315,0.0,0.0,5.500993116580588e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-15-8.cbf,Suboptimal,622518.4570481622,621288.7615954905,60.012706995010376,60.012994050979614,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-15-8.txt,622518.4570481624,0.0,0.0,2.5508830892029266e-7
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-20-4.cbf,Optimal,287810.4601713053,287810.1575326936,0.3855020999908447,0.3857119083404541,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-20-4.txt,287810.4601713052,0.0,0.0,1.1953559586608264e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-20-8.cbf,Suboptimal,600350.2386172108,599811.9893865382,60.01298403739929,60.01327300071716,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-20-8.txt,600350.2386172106,5.889012830057725e-9,0.0,5.297223637512616e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-25-4.cbf,Optimal,311721.12072338583,311720.4129043335,0.2860591411590576,0.2862849235534668,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-25-4.txt,311721.1207233857,0.0,0.0,1.8852564176441433e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-25-8.cbf,Suboptimal,500773.23621807713,500549.21683092054,60.01320004463196,60.01348900794983,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-25-8.txt,500773.23621807713,0.0,0.0,7.53935064379263e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-30-4.cbf,Optimal,264127.50033314945,264127.2073044457,4.505028009414673,4.505293130874634,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-30-4.txt,264127.50033314945,8.881784197001252e-16,0.0,1.6982006556531815e-7
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-strong-30-8.cbf,Suboptimal,528817.8102549436,528529.8649684656,60.01469111442566,60.01499700546265,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-strong-30-8.txt,528817.8102549436,0.0,0.0,1.2073623112396348e-7
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-15-4.cbf,Optimal,327997.8088596934,327997.80885969347,7.10857892036438,7.108859062194824,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-15-4.txt,327997.8088596934,0.0,0.0,1.7711401079090194e-7
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-15-8.cbf,Suboptimal,622672.0360583819,621559.1471892073,60.01265788078308,60.01293110847473,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-15-8.txt,622672.0360583819,2.220446049250313e-16,0.0,9.567245951025427e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-20-4.cbf,Optimal,287810.44854502054,287810.3496348657,0.3813910484313965,0.381633996963501,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-20-4.txt,287810.4485450206,1.1102230246251565e-16,0.0,3.0016377494668234e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-20-8.cbf,Suboptimal,600391.1174144864,599892.1398979529,60.0129759311676,60.013286113739014,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-20-8.txt,600391.1174144864,1.1102230246251565e-16,0.0,1.7801532015138122e-7
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-25-4.cbf,Optimal,311720.95392487943,311720.50658438413,0.42568397521972656,0.4259531497955322,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-25-4.txt,311720.9539248794,1.1102230246251565e-16,0.0,2.7306205319099774e-7
