solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,max_int_violation,validator_status,validator_objval
PAJ_CPLEX_MOSEK_dualonly,100_0_5_w.cbf,UserLimit,Inf,1.724616957066671e7,3600.0334799289703,3600.043992996216,PAJ_CPLEX_MOSEK_dualonly.100_0_5_w.txt, , , , , , , 
PAJ_CPLEX_MOSEK_dualonly,10_0_5_w.cbf,Optimal,1.956871266927484e6,1.9568712670066962e6,2.817694902420044,2.8539488315582275,PAJ_CPLEX_MOSEK_dualonly.10_0_5_w.txt,1.9568712669274837e6,3.000286596943624e-8,0.0,1.0661855842641899e-9,0.0,Optimal,1.9568712662657667e6
PAJ_CPLEX_MOSEK_dualonly,150_0_5_w.cbf,UserLimit,Inf,2.4064622318760406e7,3600.048625946045,3600.0658190250397,PAJ_CPLEX_MOSEK_dualonly.150_0_5_w.txt, , , , , , , 
PAJ_CPLEX_MOSEK_dualonly,200_0_5_w.cbf,UserLimit,Inf,3.421097666539643e7,3600.0867450237274,3600.1095581054688,PAJ_CPLEX_MOSEK_dualonly.200_0_5_w.txt, , , , , , , 
PAJ_CPLEX_MOSEK_dualonly,20_0_5_w.cbf,Optimal,3.7766761131647318e6,3.776676119148993e6,32.321398973464966,32.36192584037781,PAJ_CPLEX_MOSEK_dualonly.20_0_5_w.txt,3.7766761131647313e6,2.243458311568247e-6,0.0,3.5495774208804676e-8,0.0,Optimal,3.776676098088204e6
PAJ_CPLEX_MOSEK_dualonly,50_0_5_w.cbf,Optimal,9.965933944765095e6,9.96593394537596e6,3486.396749019623,3486.45237493515,PAJ_CPLEX_MOSEK_dualonly.50_0_5_w.txt,9.965933944765093e6,2.2102540242485702e-7,0.0,1.2755989597934558e-9,0.0,Optimal,9.96593392403153e6
PAJ_CPLEX_MOSEK_dualonly,75_0_5_w.cbf,UserLimit,Inf,1.225383322875047e7,3600.0283160209656,3600.036077976227,PAJ_CPLEX_MOSEK_dualonly.75_0_5_w.txt, , , , , , , 
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563402566757015,1.8563401948521183,0.18150901794433594,0.213731050491333,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe06-6.1flowc.txt,1.8563402566757015,5.67177305121902e-10,0.0,2.6014829692649613e-10,0.0,Optimal,1.8563402244992748
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe06-6.2flowc.cbf,UserLimit,48.808630987299274,47.255836049192936,3600.0045189857483,3600.0506961345673,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe06-6.2flowc.txt,48.808630987299274,7.824869914657606e-9,0.0,3.0675337825414317e-9,0.0,Optimal,48.80863010279996
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe06-6.5bflowc.cbf,UserLimit,Inf,1.8517627426968515,3600.0118741989136,3600.018105983734,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe06-6.5bflowc.txt, , , , , , , 
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe06-6.5flowc.cbf,Optimal,5.99825402814677,5.998253138962196,2064.029919862747,2064.065866947174,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe06-6.5flowc.txt,5.99825402814677,4.353121196842835e-10,0.0,3.212754993690748e-10,0.0,Optimal,5.998253421366601
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe07-5.1flowc.cbf,UserLimit,Inf,42.3814079802865,3600.0038340091705,3600.0068612098694,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe07-5.1flowc.txt, , , , , , , 
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe07-5.2bflowc.cbf,Optimal,31.313708623245084,31.313708493817167,356.88185119628906,356.9202139377594,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe07-5.2bflowc.txt,31.313708623245084,1.2161475399405023e-7,0.0,3.5906611017821888e-9,0.0,Optimal,31.313708779283356
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe07-5.2flowc.cbf,Optimal,49.14061163050749,49.140610985895215,121.87759613990784,121.91102504730225,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe07-5.2flowc.txt,49.14061163050749,9.569439642888219e-9,0.0,6.870311339302872e-10,0.0,Optimal,49.14061402639913
PAJ_CPLEX_MOSEK_dualonly,achtziger_stolpe07-5.3flowc.cbf,Optimal,7.7160537939841785,7.716052153278994,13.491261959075928,13.525160074234009,PAJ_CPLEX_MOSEK_dualonly.achtziger_stolpe07-5.3flowc.txt,7.7160537939841785,3.9818884856046566e-9,0.0,3.032345316112462e-9,0.0,Optimal,7.7160523240913745
PAJ_CPLEX_MOSEK_dualonly,b1bigflowc.cbf,Optimal,5.777365970357083,5.77736566326263,705.5329089164734,705.57120013237,PAJ_CPLEX_MOSEK_dualonly.b1bigflowc.txt,5.777365970357083,7.647346968705696e-10,0.0,3.3352720585355655e-10,0.0,Optimal,5.777366165274609
PAJ_CPLEX_MOSEK_dualonly,ck_n50_m10_o1_5.cbf,Optimal,19331.0,19331.0,0.13652491569519043,0.16860198974609375,PAJ_CPLEX_MOSEK_dualonly.ck_n50_m10_o1_5.txt,19331.0,0.0,0.0,0.0,0.0,Optimal,19331.0
