----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 2094
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 206, constraints m = 605
Cones:	primal zero / dual free vars: 82
	linear vars: 169
	soc vars: 52, soc blks: 2
	sd vars: 182, sd blks: 2
	exp vars: 120, dual exp vars: 0
Setup time: 5.57e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.01e-03 
   100| 2.44e-03  1.93e-02  3.14e-03 -1.13e-01 -1.10e-01  4.80e-16  8.67e-02 
   200| 1.64e-03  9.06e-03  4.51e-03 -1.13e-01 -1.07e-01  2.43e-16  1.87e-01 
   300| 1.47e-03  4.13e-03  5.23e-03 -1.12e-01 -1.06e-01  2.47e-16  2.95e-01 
   400| 1.37e-03  3.43e-03  5.99e-03 -1.12e-01 -1.04e-01  0.00e+00  4.08e-01 
   500| 1.17e-03  2.93e-03  6.32e-03 -1.11e-01 -1.03e-01  2.57e-16  5.19e-01 
   600| 1.06e-03  2.33e-03  6.62e-03 -1.10e-01 -1.02e-01  2.63e-16  6.31e-01 
   700| 8.81e-04  2.47e-03  6.58e-03 -1.10e-01 -1.02e-01  0.00e+00  7.50e-01 
   800| 8.30e-04  2.12e-03  6.39e-03 -1.09e-01 -1.01e-01  2.74e-16  8.73e-01 
   900| 7.60e-04  2.08e-03  6.45e-03 -1.08e-01 -1.00e-01  0.00e+00  9.98e-01 
  1000| 7.06e-04  2.04e-03  6.44e-03 -1.08e-01 -9.99e-02  0.00e+00  1.13e+00 
  1100| 6.62e-04  2.00e-03  6.42e-03 -1.07e-01 -9.95e-02  0.00e+00  1.25e+00 
