----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 992
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 232, constraints m = 697
Cones:	primal zero / dual free vars: 88
	linear vars: 193
	soc vars: 48, soc blks: 8
	sd vars: 224, sd blks: 8
	exp vars: 144, dual exp vars: 0
Setup time: 3.89e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  8.59e-04 
   100| 1.80e-03  6.72e-03  2.36e-03 -1.36e-01 -1.33e-01  0.00e+00  1.33e-01 
   200| 7.51e-04  2.27e-03  2.45e-03 -1.38e-01 -1.35e-01  4.82e-16  2.30e-01 
   300| 1.78e-04  1.49e-03  9.79e-04 -1.36e-01 -1.35e-01  4.84e-16  3.26e-01 
   400| 9.78e-05  1.18e-03  1.00e-03 -1.37e-01 -1.35e-01  0.00e+00  4.23e-01 
   500| 6.42e-05  1.01e-03  9.77e-04 -1.37e-01 -1.35e-01  0.00e+00  5.20e-01 
   600| 6.08e-05  8.92e-04  9.02e-04 -1.37e-01 -1.36e-01  4.89e-16  6.16e-01 
   700| 5.59e-05  8.03e-04  8.52e-04 -1.37e-01 -1.36e-01  0.00e+00  7.12e-01 
   800| 5.18e-05  7.32e-04  8.10e-04 -1.37e-01 -1.36e-01  2.46e-16  8.08e-01 
   900| 4.90e-05  6.75e-04  7.72e-04 -1.37e-01 -1.36e-01  2.47e-16  9.05e-01 
  1000| 4.67e-05  6.26e-04  7.40e-04 -1.37e-01 -1.36e-01  0.00e+00  1.00e+00 
  1100| 4.48e-05  5.85e-04  7.11e-04 -1.37e-01 -1.36e-01  4.95e-16  1.10e+00 
  1200| 4.34e-05  5.50e-04  6.86e-04 -1.37e-01 -1.36e-01  4.97e-16  1.19e+00 
  1300| 4.22e-05  5.19e-04  6.63e-04 -1.37e-01 -1.36e-01  0.00e+00  1.29e+00 
  1400| 4.12e-05  4.92e-04  6.42e-04 -1.37e-01 -1.36e-01  2.49e-16  1.38e+00 
  1500| 4.04e-05  4.67e-04  6.23e-04 -1.37e-01 -1.36e-01  0.00e+00  1.47e+00 
