----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 90027
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 2376, constraints m = 6081
Cones:	primal zero / dual free vars: 1024
	linear vars: 2065
	soc vars: 808, soc blks: 8
	sd vars: 1224, sd blks: 8
	exp vars: 960, dual exp vars: 0
Setup time: 1.69e-02s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  6.35e-03 
   100| 1.06e-02  1.17e-02  7.08e-02 -3.99e-01 -2.80e-01  0.00e+00  8.80e-01 
   200| 1.25e-03  8.00e-03  1.64e-02 -2.93e-01 -2.67e-01  0.00e+00  1.81e+00 
   300| 9.15e-04  8.47e-03  1.10e-02 -2.82e-01 -2.65e-01  0.00e+00  2.74e+00 
   400| 1.01e-03  6.80e-03  9.67e-03 -2.78e-01 -2.63e-01  0.00e+00  3.68e+00 
   500| 1.09e-03  3.77e-03  8.94e-03 -2.76e-01 -2.62e-01  0.00e+00  4.63e+00 
   600| 7.73e-04  3.90e-03  9.57e-03 -2.76e-01 -2.61e-01  0.00e+00  5.58e+00 
   700| 7.93e-04  3.74e-03  8.88e-03 -2.74e-01 -2.60e-01  0.00e+00  6.56e+00 
   800| 7.15e-04  3.61e-03  8.80e-03 -2.73e-01 -2.59e-01  0.00e+00  7.56e+00 
   900| 6.05e-04  2.89e-03  8.91e-03 -2.73e-01 -2.59e-01  0.00e+00  8.53e+00 
  1000| 7.35e-04  1.95e-03  8.10e-03 -2.71e-01 -2.58e-01  0.00e+00  9.48e+00 
  1100| 5.48e-04  2.10e-03  8.48e-03 -2.71e-01 -2.58e-01  0.00e+00  1.04e+01 
  1200| 5.54e-04  2.33e-03  8.11e-03 -2.70e-01 -2.57e-01  0.00e+00  1.14e+01 
  1300| 5.71e-04  1.98e-03  7.81e-03 -2.69e-01 -2.57e-01  0.00e+00  1.23e+01 
  1400| 4.66e-04  1.54e-03  8.03e-03 -2.69e-01 -2.57e-01  0.00e+00  1.33e+01 
  1500| 5.53e-04  1.46e-03  7.44e-03 -2.68e-01 -2.56e-01  0.00e+00  1.42e+01 
  1600| 4.69e-04  1.55e-03  7.56e-03 -2.68e-01 -2.56e-01  0.00e+00  1.52e+01 
  1700| 4.45e-04  1.50e-03  7.45e-03 -2.67e-01 -2.56e-01  0.00e+00  1.62e+01 
  1800| 4.83e-04  1.32e-03  7.10e-03 -2.66e-01 -2.55e-01  0.00e+00  1.71e+01 
