----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 992
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 232, constraints m = 697
Cones:	primal zero / dual free vars: 88
	linear vars: 193
	soc vars: 48, soc blks: 8
	sd vars: 224, sd blks: 8
	exp vars: 144, dual exp vars: 0
Setup time: 4.31e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.01e-03 
   100| 2.85e-03  6.75e-03  5.67e-03 -1.41e-01 -1.34e-01  2.40e-16  1.47e-01 
   200| 7.57e-04  2.22e-03  2.11e-03 -1.38e-01 -1.35e-01  4.83e-16  2.68e-01 
   300| 2.20e-04  1.46e-03  7.05e-04 -1.36e-01 -1.35e-01  4.85e-16  3.87e-01 
   400| 1.10e-04  1.16e-03  8.70e-04 -1.37e-01 -1.35e-01  2.43e-16  5.04e-01 
   500| 1.01e-04  9.88e-04  8.24e-04 -1.37e-01 -1.36e-01  0.00e+00  6.20e-01 
   600| 9.89e-05  8.71e-04  7.64e-04 -1.37e-01 -1.36e-01  2.44e-16  7.35e-01 
   700| 9.64e-05  7.82e-04  7.30e-04 -1.37e-01 -1.36e-01  2.45e-16  8.49e-01 
   800| 9.47e-05  7.11e-04  7.01e-04 -1.37e-01 -1.36e-01  2.46e-16  9.60e-01 
   900| 9.35e-05  6.53e-04  6.77e-04 -1.37e-01 -1.36e-01  2.46e-16  1.07e+00 
  1000| 9.26e-05  6.04e-04  6.57e-04 -1.37e-01 -1.36e-01  0.00e+00  1.17e+00 
  1100| 9.19e-05  5.63e-04  6.39e-04 -1.37e-01 -1.36e-01  2.47e-16  1.28e+00 
  1200| 9.15e-05  5.28e-04  6.25e-04 -1.37e-01 -1.36e-01  4.95e-16  1.37e+00 
  1300| 8.30e-05  4.99e-04  6.05e-04 -1.37e-01 -1.36e-01  2.48e-16  1.46e+00 
  1400| 6.15e-05  4.77e-04  5.81e-04 -1.37e-01 -1.36e-01  2.49e-16  1.54e+00 
