----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 375
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 90, constraints m = 202
Cones:	primal zero / dual free vars: 30
	linear vars: 64
	soc vars: 18, soc blks: 3
	exp vars: 90, dual exp vars: 0
Setup time: 1.61e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  4.23e-04 
   100| 3.41e-03  1.37e-03  4.90e-03 -1.13e-01 -1.07e-01  0.00e+00  1.06e-01 
   200| 3.40e-03  2.48e-04  8.36e-03 -1.12e-01 -1.01e-01  0.00e+00  2.19e-01 
   300| 2.25e-03  8.13e-04  1.02e-02 -1.09e-01 -9.65e-02  0.00e+00  3.12e-01 
   400| 1.42e-03  2.81e-04  8.03e-03 -1.03e-01 -9.36e-02  9.95e-17  4.04e-01 
   500| 1.11e-03  1.79e-04  6.96e-03 -1.01e-01 -9.22e-02  2.12e-16  4.83e-01 
   600| 9.82e-04  1.38e-04  6.42e-03 -9.88e-02 -9.12e-02  0.00e+00  5.54e-01 
   700| 9.30e-04  1.19e-04  6.16e-03 -9.76e-02 -9.03e-02  0.00e+00  6.26e-01 
   800| 9.11e-04  1.10e-04  6.10e-03 -9.68e-02 -8.95e-02  0.00e+00  7.02e-01 
   900| 9.09e-04  1.07e-04  6.16e-03 -9.61e-02 -8.88e-02  0.00e+00  7.80e-01 
  1000| 9.14e-04  1.08e-04  6.33e-03 -9.55e-02 -8.80e-02  0.00e+00  8.57e-01 
  1100| 9.25e-04  1.10e-04  6.57e-03 -9.50e-02 -8.72e-02  0.00e+00  9.40e-01 
  1200| 9.10e-04  1.23e-04  6.82e-03 -9.44e-02 -8.64e-02  0.00e+00  1.02e+00 
  1300| 9.06e-04  1.22e-04  7.08e-03 -9.38e-02 -8.55e-02  0.00e+00  1.11e+00 
  1400| 8.75e-04  1.25e-04  7.25e-03 -9.32e-02 -8.46e-02  0.00e+00  1.19e+00 
  1500| 6.09e-04  1.71e-04  6.31e-03 -9.14e-02 -8.39e-02  0.00e+00  1.28e+00 
  1600| 4.93e-04  1.32e-04  5.60e-03 -9.00e-02 -8.34e-02  9.64e-17  1.38e+00 
  1700| 4.11e-04  1.08e-04  5.01e-03 -8.89e-02 -8.30e-02  0.00e+00  1.48e+00 
  1800| 3.50e-04  9.15e-05  4.51e-03 -8.80e-02 -8.27e-02  0.00e+00  1.57e+00 
  1900| 3.02e-04  7.91e-05  4.08e-03 -8.72e-02 -8.25e-02  1.09e-16  1.67e+00 
  2000| 2.64e-04  6.93e-05  3.71e-03 -8.66e-02 -8.23e-02  0.00e+00  1.77e+00 
  2100| 2.33e-04  6.14e-05  3.38e-03 -8.61e-02 -8.21e-02  0.00e+00  1.88e+00 
  2200| 2.07e-04  5.48e-05  3.08e-03 -8.56e-02 -8.20e-02  0.00e+00  1.98e+00 
  2300| 1.84e-04  4.92e-05  2.82e-03 -8.52e-02 -8.19e-02  0.00e+00  2.08e+00 
  2400| 1.65e-04  4.44e-05  2.58e-03 -8.48e-02 -8.18e-02  0.00e+00  2.19e+00 
  2500| 1.49e-04  4.01e-05  2.36e-03 -8.45e-02 -8.17e-02  0.00e+00  2.29e+00 
  2600| 1.34e-04  3.64e-05  2.17e-03 -8.42e-02 -8.17e-02  0.00e+00  2.37e+00 
  2700| 1.22e-04  3.31e-05  1.99e-03 -8.39e-02 -8.16e-02  0.00e+00  2.46e+00 
  2800| 1.11e-04  3.02e-05  1.83e-03 -8.37e-02 -8.16e-02  0.00e+00  2.54e+00 
  2900| 1.02e-04  2.76e-05  1.69e-03 -8.35e-02 -8.15e-02  0.00e+00  2.63e+00 
  3000| 9.41e-05  2.53e-05  1.56e-03 -8.33e-02 -8.15e-02  0.00e+00  2.71e+00 
  3100| 8.76e-05  2.32e-05  1.44e-03 -8.32e-02 -8.15e-02  0.00e+00  2.80e+00 
  3200| 8.22e-05  2.13e-05  1.33e-03 -8.30e-02 -8.15e-02  0.00e+00  2.89e+00 
  3300| 7.77e-05  1.96e-05  1.23e-03 -8.29e-02 -8.14e-02  0.00e+00  2.97e+00 
  3400| 7.39e-05  1.81e-05  1.14e-03 -8.27e-02 -8.14e-02  0.00e+00  3.06e+00 
  3500| 7.09e-05  1.67e-05  1.05e-03 -8.26e-02 -8.14e-02  0.00e+00  3.14e+00 
  3600| 6.85e-05  1.54e-05  9.79e-04 -8.25e-02 -8.14e-02  0.00e+00  3.23e+00 
  3700| 6.65e-05  1.43e-05  9.09e-04 -8.24e-02 -8.14e-02  0.00e+00  3.32e+00 
  3800| 6.50e-05  1.33e-05  8.46e-04 -8.24e-02 -8.14e-02  0.00e+00  3.40e+00 
  3900| 6.38e-05  1.23e-05  7.88e-04 -8.23e-02 -8.14e-02  0.00e+00  3.49e+00 
  4000| 6.29e-05  1.15e-05  7.35e-04 -8.22e-02 -8.14e-02  0.00e+00  3.58e+00 
  4100| 6.22e-05  1.07e-05  6.87e-04 -8.22e-02 -8.14e-02  0.00e+00  3.67e+00 
  4200| 6.17e-05  9.97e-06  6.42e-04 -8.21e-02 -8.13e-02  0.00e+00  3.76e+00 
  4300| 6.13e-05  9.32e-06  6.02e-04 -8.20e-02 -8.13e-02  0.00e+00  3.85e+00 
  4400| 6.10e-05  8.73e-06  5.64e-04 -8.20e-02 -8.13e-02  0.00e+00  3.94e+00 
  4500| 6.08e-05  8.18e-06  5.30e-04 -8.19e-02 -8.13e-02  0.00e+00  4.03e+00 
  4600| 6.07e-05  7.69e-06  4.98e-04 -8.19e-02 -8.13e-02  0.00e+00  4.12e+00 
  4700| 6.07e-05  7.23e-06  4.69e-04 -8.19e-02 -8.13e-02  0.00e+00  4.21e+00 
  4800| 6.06e-05  6.81e-06  4.43e-04 -8.18e-02 -8.13e-02  0.00e+00  4.30e+00 
  4900| 6.06e-05  6.43e-06  4.18e-04 -8.18e-02 -8.13e-02  0.00e+00  4.39e+00 
  5000| 6.06e-05  6.08e-06  3.96e-04 -8.18e-02 -8.13e-02  0.00e+00  4.48e+00 
  5100| 6.06e-05  5.76e-06  3.75e-04 -8.17e-02 -8.13e-02  0.00e+00  4.58e+00 
  5200| 6.06e-05  5.47e-06  3.56e-04 -8.17e-02 -8.13e-02  0.00e+00  4.67e+00 
  5300| 6.06e-05  5.19e-06  3.38e-04 -8.17e-02 -8.13e-02  0.00e+00  4.77e+00 
  5400| 6.06e-05  4.94e-06  3.22e-04 -8.17e-02 -8.13e-02  0.00e+00  4.86e+00 
  5500| 6.05e-05  4.71e-06  3.07e-04 -8.17e-02 -8.13e-02  0.00e+00  4.95e+00 
  5600| 6.05e-05  4.50e-06  2.93e-04 -8.16e-02 -8.13e-02  0.00e+00  5.05e+00 
  5700| 6.05e-05  4.31e-06  2.80e-04 -8.16e-02 -8.13e-02  0.00e+00  5.14e+00 
  5800| 6.05e-05  4.13e-06  2.69e-04 -8.16e-02 -8.13e-02  0.00e+00  5.23e+00 
  5900| 6.04e-05  3.96e-06  2.58e-04 -8.16e-02 -8.13e-02  0.00e+00  5.33e+00 
  6000| 6.04e-05  3.81e-06  2.47e-04 -8.16e-02 -8.13e-02  0.00e+00  5.42e+00 
  6100| 6.03e-05  3.67e-06  2.38e-04 -8.16e-02 -8.13e-02  0.00e+00  5.51e+00 
  6200| 6.02e-05  3.54e-06  2.29e-04 -8.15e-02 -8.13e-02  0.00e+00  5.61e+00 
  6300| 6.02e-05  3.42e-06  2.21e-04 -8.15e-02 -8.13e-02  0.00e+00  5.70e+00 
  6400| 6.01e-05  3.31e-06  2.14e-04 -8.15e-02 -8.13e-02  0.00e+00  5.80e+00 
  6500| 6.00e-05  3.20e-06  2.07e-04 -8.15e-02 -8.13e-02  0.00e+00  5.89e+00 
  6600| 5.99e-05  3.11e-06  2.00e-04 -8.15e-02 -8.13e-02  0.00e+00  5.98e+00 
  6700| 5.98e-05  3.02e-06  1.94e-04 -8.15e-02 -8.13e-02  0.00e+00  6.08e+00 
  6800| 5.97e-05  2.93e-06  1.89e-04 -8.15e-02 -8.13e-02  0.00e+00  6.17e+00 
  6900| 5.96e-05  2.86e-06  1.84e-04 -8.15e-02 -8.13e-02  0.00e+00  6.27e+00 
  7000| 5.95e-05  2.79e-06  1.79e-04 -8.15e-02 -8.13e-02  0.00e+00  6.37e+00 
  7100| 5.93e-05  2.72e-06  1.74e-04 -8.15e-02 -8.13e-02  0.00e+00  6.47e+00 
  7200| 5.92e-05  2.66e-06  1.70e-04 -8.15e-02 -8.13e-02  0.00e+00  6.57e+00 
  7300| 5.91e-05  2.60e-06  1.66e-04 -8.14e-02 -8.13e-02  0.00e+00  6.67e+00 
  7400| 5.89e-05  2.54e-06  1.62e-04 -8.14e-02 -8.12e-02  0.00e+00  6.77e+00 
