----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 35100
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 960, constraints m = 2017
Cones:	primal zero / dual free vars: 390
	linear vars: 784
	soc vars: 303, soc blks: 3
	exp vars: 540, dual exp vars: 0
Setup time: 8.83e-03s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  2.98e-03 
   100| 5.43e-03  6.67e-04  1.77e-04 -2.10e-01 -2.10e-01  0.00e+00  8.23e-01 
   200| 3.74e-03  4.53e-04  9.40e-03 -2.13e-01 -2.00e-01  0.00e+00  1.72e+00 
   300| 2.24e-03  2.47e-04  1.42e-02 -2.15e-01 -1.95e-01  0.00e+00  2.62e+00 
   400| 1.73e-03  1.47e-04  1.42e-02 -2.11e-01 -1.91e-01  0.00e+00  3.52e+00 
   500| 1.51e-03  1.15e-04  1.35e-02 -2.08e-01 -1.89e-01  0.00e+00  4.45e+00 
   600| 1.37e-03  9.70e-05  1.30e-02 -2.06e-01 -1.87e-01  0.00e+00  5.39e+00 
   700| 1.27e-03  8.55e-05  1.26e-02 -2.04e-01 -1.86e-01  0.00e+00  6.34e+00 
   800| 1.20e-03  7.78e-05  1.24e-02 -2.02e-01 -1.85e-01  0.00e+00  7.33e+00 
   900| 1.14e-03  7.24e-05  1.21e-02 -2.01e-01 -1.84e-01  0.00e+00  8.33e+00 
  1000| 1.10e-03  6.85e-05  1.20e-02 -1.99e-01 -1.83e-01  0.00e+00  9.34e+00 
  1100| 1.06e-03  6.56e-05  1.19e-02 -1.98e-01 -1.82e-01  0.00e+00  1.04e+01 
  1200| 1.03e-03  6.35e-05  1.18e-02 -1.97e-01 -1.81e-01  0.00e+00  1.14e+01 
  1300| 9.98e-04  6.20e-05  1.18e-02 -1.97e-01 -1.80e-01  0.00e+00  1.24e+01 
  1400| 9.73e-04  6.08e-05  1.17e-02 -1.96e-01 -1.80e-01  0.00e+00  1.34e+01 
  1500| 9.51e-04  5.97e-05  1.17e-02 -1.95e-01 -1.79e-01  0.00e+00  1.45e+01 
  1600| 9.33e-04  5.89e-05  1.17e-02 -1.94e-01 -1.78e-01  0.00e+00  1.55e+01 
  1700| 9.18e-04  5.83e-05  1.17e-02 -1.94e-01 -1.78e-01  0.00e+00  1.65e+01 
  1800| 9.04e-04  5.78e-05  1.17e-02 -1.93e-01 -1.77e-01  0.00e+00  1.76e+01 
  1900| 8.92e-04  5.75e-05  1.17e-02 -1.93e-01 -1.77e-01  0.00e+00  1.86e+01 
  2000| 8.76e-04  5.74e-05  1.18e-02 -1.92e-01 -1.76e-01  0.00e+00  1.97e+01 
  2100| 8.66e-04  5.72e-05  1.18e-02 -1.92e-01 -1.75e-01  0.00e+00  2.08e+01 
  2200| 8.55e-04  5.71e-05  1.19e-02 -1.91e-01 -1.75e-01  0.00e+00  2.18e+01 
  2300| 8.46e-04  5.70e-05  1.19e-02 -1.91e-01 -1.74e-01  0.00e+00  2.29e+01 
  2400| 8.39e-04  5.70e-05  1.20e-02 -1.90e-01 -1.74e-01  0.00e+00  2.40e+01 
  2500| 8.32e-04  5.71e-05  1.20e-02 -1.90e-01 -1.73e-01  0.00e+00  2.50e+01 
  2600| 8.26e-04  5.71e-05  1.21e-02 -1.89e-01 -1.73e-01  0.00e+00  2.61e+01 
  2700| 8.21e-04  5.72e-05  1.21e-02 -1.89e-01 -1.73e-01  0.00e+00  2.72e+01 
  2800| 8.14e-04  5.75e-05  1.22e-02 -1.89e-01 -1.72e-01  0.00e+00  2.82e+01 
  2900| 8.08e-04  5.76e-05  1.23e-02 -1.88e-01 -1.72e-01  0.00e+00  2.93e+01 
  3000| 8.01e-04  5.79e-05  1.24e-02 -1.88e-01 -1.71e-01  0.00e+00  3.04e+01 
  3100| 7.86e-04  5.85e-05  1.24e-02 -1.88e-01 -1.71e-01  0.00e+00  3.18e+01 
  3200| 7.76e-04  5.86e-05  1.25e-02 -1.87e-01 -1.70e-01  0.00e+00  3.27e+01 
  3300| 7.71e-04  5.86e-05  1.25e-02 -1.87e-01 -1.70e-01  0.00e+00  3.37e+01 
  3400| 7.65e-04  5.87e-05  1.26e-02 -1.87e-01 -1.69e-01  0.00e+00  3.46e+01 
  3500| 7.60e-04  5.89e-05  1.26e-02 -1.86e-01 -1.69e-01  0.00e+00  3.55e+01 
  3600| 7.52e-04  5.90e-05  1.27e-02 -1.86e-01 -1.69e-01  0.00e+00  3.64e+01 
  3700| 7.47e-04  5.92e-05  1.27e-02 -1.86e-01 -1.68e-01  0.00e+00  3.73e+01 
  3800| 7.43e-04  5.93e-05  1.28e-02 -1.85e-01 -1.68e-01  0.00e+00  3.82e+01 
  3900| 7.34e-04  5.99e-05  1.29e-02 -1.85e-01 -1.67e-01  0.00e+00  3.92e+01 
  4000| 7.18e-04  6.00e-05  1.29e-02 -1.85e-01 -1.67e-01  0.00e+00  4.01e+01 
  4100| 7.11e-04  6.00e-05  1.29e-02 -1.84e-01 -1.67e-01  0.00e+00  4.10e+01 
  4200| 7.06e-04  6.00e-05  1.30e-02 -1.84e-01 -1.66e-01  0.00e+00  4.19e+01 
  4300| 7.02e-04  6.00e-05  1.30e-02 -1.83e-01 -1.66e-01  0.00e+00  4.28e+01 
  4400| 6.98e-04  6.00e-05  1.30e-02 -1.83e-01 -1.66e-01  0.00e+00  4.37e+01 
  4500| 6.93e-04  6.01e-05  1.30e-02 -1.83e-01 -1.65e-01  0.00e+00  4.47e+01 
  4600| 6.85e-04  6.03e-05  1.31e-02 -1.82e-01 -1.65e-01  0.00e+00  4.56e+01 
  4700| 6.78e-04  6.03e-05  1.31e-02 -1.82e-01 -1.64e-01  0.00e+00  4.65e+01 
  4800| 6.73e-04  6.04e-05  1.31e-02 -1.82e-01 -1.64e-01  0.00e+00  4.76e+01 
  4900| 6.66e-04  6.04e-05  1.32e-02 -1.81e-01 -1.64e-01  0.00e+00  4.86e+01 
  5000| 6.60e-04  6.04e-05  1.32e-02 -1.81e-01 -1.63e-01  0.00e+00  4.95e+01 
  5100| 6.56e-04  6.04e-05  1.32e-02 -1.81e-01 -1.63e-01  0.00e+00  5.04e+01 
  5200| 6.52e-04  6.04e-05  1.32e-02 -1.81e-01 -1.63e-01  1.01e-15  5.14e+01 
  5300| 6.49e-04  6.04e-05  1.32e-02 -1.80e-01 -1.62e-01  0.00e+00  5.23e+01 
  5400| 6.46e-04  6.05e-05  1.32e-02 -1.80e-01 -1.62e-01  1.04e-15  5.33e+01 
  5500| 6.43e-04  6.05e-05  1.33e-02 -1.80e-01 -1.62e-01  1.05e-15  5.42e+01 
  5600| 6.40e-04  6.05e-05  1.33e-02 -1.79e-01 -1.61e-01  0.00e+00  5.52e+01 
  5700| 6.37e-04  6.06e-05  1.33e-02 -1.79e-01 -1.61e-01  1.07e-15  5.62e+01 
  5800| 6.35e-04  6.07e-05  1.34e-02 -1.79e-01 -1.61e-01  1.08e-15  5.71e+01 
  5900| 6.29e-04  6.09e-05  1.34e-02 -1.78e-01 -1.60e-01  0.00e+00  5.81e+01 
  6000| 6.24e-04  6.09e-05  1.34e-02 -1.78e-01 -1.60e-01  0.00e+00  5.90e+01 
  6100| 6.20e-04  6.10e-05  1.34e-02 -1.78e-01 -1.60e-01  1.12e-15  6.00e+01 
  6200| 6.10e-04  6.12e-05  1.35e-02 -1.78e-01 -1.60e-01  1.13e-15  6.10e+01 
  6300| 5.96e-04  6.12e-05  1.35e-02 -1.77e-01 -1.59e-01  1.14e-15  6.19e+01 
