----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 3375
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 330, constraints m = 712
Cones:	primal zero / dual free vars: 120
	linear vars: 244
	soc vars: 78, soc blks: 3
	exp vars: 270, dual exp vars: 0
Setup time: 6.25e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.22e-03 
   100| 3.33e-03  1.04e-03  9.34e-03 -1.47e-01 -1.35e-01  0.00e+00  3.84e-01 
   200| 3.00e-03  1.85e-04  1.01e-02 -1.43e-01 -1.30e-01  0.00e+00  8.30e-01 
   300| 2.76e-03  1.40e-04  1.14e-02 -1.40e-01 -1.26e-01  0.00e+00  1.28e+00 
   400| 2.33e-03  1.95e-04  1.27e-02 -1.39e-01 -1.22e-01  3.66e-16  1.76e+00 
   500| 1.81e-03  2.38e-04  1.32e-02 -1.36e-01 -1.20e-01  3.76e-16  2.25e+00 
   600| 1.40e-03  1.65e-04  1.24e-02 -1.33e-01 -1.18e-01  0.00e+00  2.75e+00 
   700| 1.22e-03  1.37e-04  1.18e-02 -1.31e-01 -1.16e-01  3.98e-16  3.25e+00 
   800| 1.09e-03  1.21e-04  1.13e-02 -1.29e-01 -1.15e-01  0.00e+00  3.76e+00 
   900| 9.99e-04  1.10e-04  1.09e-02 -1.28e-01 -1.14e-01  4.18e-16  4.27e+00 
  1000| 9.10e-04  1.03e-04  1.06e-02 -1.27e-01 -1.13e-01  0.00e+00  4.78e+00 
  1100| 8.47e-04  9.56e-05  1.03e-02 -1.25e-01 -1.13e-01  0.00e+00  5.30e+00 
  1200| 7.93e-04  9.07e-05  1.00e-02 -1.24e-01 -1.12e-01  0.00e+00  5.83e+00 
  1300| 7.47e-04  8.67e-05  9.76e-03 -1.23e-01 -1.11e-01  0.00e+00  6.37e+00 
  1400| 7.08e-04  8.34e-05  9.55e-03 -1.23e-01 -1.11e-01  0.00e+00  6.90e+00 
  1500| 6.69e-04  8.20e-05  9.37e-03 -1.22e-01 -1.10e-01  0.00e+00  7.45e+00 
  1600| 6.37e-04  7.83e-05  9.18e-03 -1.21e-01 -1.10e-01  0.00e+00  8.01e+00 
  1700| 6.09e-04  7.61e-05  9.00e-03 -1.21e-01 -1.09e-01  0.00e+00  8.56e+00 
  1800| 5.84e-04  7.41e-05  8.85e-03 -1.20e-01 -1.09e-01  0.00e+00  9.17e+00 
  1900| 5.61e-04  7.23e-05  8.70e-03 -1.19e-01 -1.09e-01  0.00e+00  9.83e+00 
  2000| 5.38e-04  7.14e-05  8.56e-03 -1.19e-01 -1.08e-01  0.00e+00  1.04e+01 
  2100| 5.19e-04  6.93e-05  8.42e-03 -1.18e-01 -1.08e-01  0.00e+00  1.09e+01 
  2200| 5.01e-04  6.78e-05  8.29e-03 -1.18e-01 -1.08e-01  0.00e+00  1.15e+01 
