----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 1500
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 360, constraints m = 805
Cones:	primal zero / dual free vars: 120
	linear vars: 253
	soc vars: 72, soc blks: 12
	exp vars: 360, dual exp vars: 0
Setup time: 3.95e-04s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.46e-03 
   100| 1.79e-03  2.53e-03  1.59e-02 -1.84e-01 -1.63e-01  0.00e+00  3.89e-01 
   200| 1.11e-03  3.51e-04  1.08e-02 -1.73e-01 -1.59e-01  0.00e+00  7.06e-01 
   300| 8.41e-04  1.71e-04  9.89e-03 -1.70e-01 -1.57e-01  0.00e+00  1.01e+00 
   400| 7.27e-04  1.15e-04  8.78e-03 -1.67e-01 -1.55e-01  0.00e+00  1.31e+00 
   500| 6.27e-04  8.38e-05  8.05e-03 -1.65e-01 -1.54e-01  0.00e+00  1.62e+00 
   600| 5.62e-04  6.80e-05  7.46e-03 -1.64e-01 -1.54e-01  9.42e-16  1.94e+00 
   700| 5.12e-04  5.49e-05  6.99e-03 -1.62e-01 -1.53e-01  4.77e-16  2.26e+00 
   800| 4.74e-04  4.52e-05  6.62e-03 -1.61e-01 -1.53e-01  4.82e-16  2.59e+00 
   900| 4.52e-04  3.86e-05  6.29e-03 -1.61e-01 -1.52e-01  0.00e+00  2.92e+00 
  1000| 4.35e-04  3.45e-05  6.03e-03 -1.60e-01 -1.52e-01  4.93e-16  3.26e+00 
  1100| 4.22e-04  3.13e-05  5.81e-03 -1.59e-01 -1.52e-01  0.00e+00  3.59e+00 
  1200| 4.12e-04  2.90e-05  5.64e-03 -1.59e-01 -1.51e-01  5.03e-16  3.93e+00 
  1300| 4.04e-04  2.72e-05  5.49e-03 -1.58e-01 -1.51e-01  5.08e-16  4.28e+00 
  1400| 3.97e-04  2.57e-05  5.38e-03 -1.58e-01 -1.51e-01  0.00e+00  4.62e+00 
  1500| 3.92e-04  2.46e-05  5.28e-03 -1.57e-01 -1.51e-01  0.00e+00  4.97e+00 
  1600| 3.87e-04  2.37e-05  5.20e-03 -1.57e-01 -1.50e-01  5.22e-16  5.32e+00 
  1700| 3.83e-04  2.30e-05  5.14e-03 -1.57e-01 -1.50e-01  0.00e+00  5.67e+00 
  1800| 3.80e-04  2.24e-05  5.08e-03 -1.57e-01 -1.50e-01  0.00e+00  6.01e+00 
  1900| 3.78e-04  2.19e-05  5.05e-03 -1.56e-01 -1.50e-01  5.36e-16  6.36e+00 
  2000| 3.75e-04  2.15e-05  5.01e-03 -1.56e-01 -1.50e-01  0.00e+00  6.68e+00 
  2100| 3.74e-04  2.12e-05  4.99e-03 -1.56e-01 -1.49e-01  0.00e+00  7.00e+00 
  2200| 3.72e-04  2.10e-05  4.98e-03 -1.56e-01 -1.49e-01  5.50e-16  7.31e+00 
  2300| 3.71e-04  2.08e-05  4.97e-03 -1.56e-01 -1.49e-01  0.00e+00  7.62e+00 
  2400| 3.69e-04  2.06e-05  4.97e-03 -1.55e-01 -1.49e-01  0.00e+00  7.92e+00 
