----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 35100
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 960, constraints m = 2017
Cones:	primal zero / dual free vars: 390
	linear vars: 784
	soc vars: 303, soc blks: 3
	exp vars: 540, dual exp vars: 0
Setup time: 9.02e-03s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  3.04e-03 
   100| 3.63e-03  7.07e-04  2.10e-02 -2.80e-01 -2.47e-01  0.00e+00  8.61e-01 
   200| 3.93e-03  1.79e-04  1.40e-02 -2.57e-01 -2.36e-01  0.00e+00  1.82e+00 
   300| 3.95e-03  1.33e-04  1.45e-02 -2.51e-01 -2.29e-01  0.00e+00  2.79e+00 
   400| 3.81e-03  1.26e-04  1.68e-02 -2.49e-01 -2.24e-01  0.00e+00  3.75e+00 
   500| 3.72e-03  1.30e-04  1.86e-02 -2.46e-01 -2.19e-01  0.00e+00  4.72e+00 
   600| 3.50e-03  1.44e-04  2.07e-02 -2.44e-01 -2.14e-01  0.00e+00  5.68e+00 
   700| 2.37e-03  1.79e-04  2.41e-02 -2.45e-01 -2.10e-01  0.00e+00  6.70e+00 
   800| 2.11e-03  1.64e-04  2.40e-02 -2.42e-01 -2.07e-01  0.00e+00  7.74e+00 
   900| 1.92e-03  1.55e-04  2.37e-02 -2.38e-01 -2.04e-01  0.00e+00  8.79e+00 
  1000| 1.79e-03  1.47e-04  2.34e-02 -2.35e-01 -2.02e-01  0.00e+00  9.86e+00 
  1100| 1.69e-03  1.41e-04  2.30e-02 -2.32e-01 -2.00e-01  0.00e+00  1.10e+01 
  1200| 1.62e-03  1.36e-04  2.27e-02 -2.30e-01 -1.98e-01  0.00e+00  1.21e+01 
  1300| 1.56e-03  1.33e-04  2.24e-02 -2.28e-01 -1.96e-01  0.00e+00  1.32e+01 
  1400| 1.51e-03  1.30e-04  2.22e-02 -2.26e-01 -1.94e-01  0.00e+00  1.43e+01 
  1500| 1.43e-03  1.28e-04  2.20e-02 -2.24e-01 -1.93e-01  0.00e+00  1.54e+01 
  1600| 1.39e-03  1.25e-04  2.18e-02 -2.22e-01 -1.91e-01  0.00e+00  1.65e+01 
  1700| 1.35e-03  1.23e-04  2.16e-02 -2.21e-01 -1.90e-01  0.00e+00  1.77e+01 
  1800| 1.31e-03  1.22e-04  2.15e-02 -2.19e-01 -1.89e-01  0.00e+00  1.88e+01 
  1900| 1.28e-03  1.20e-04  2.14e-02 -2.18e-01 -1.88e-01  0.00e+00  1.99e+01 
  2000| 1.25e-03  1.19e-04  2.12e-02 -2.16e-01 -1.86e-01  0.00e+00  2.10e+01 
  2100| 1.22e-03  1.18e-04  2.11e-02 -2.15e-01 -1.85e-01  0.00e+00  2.19e+01 
  2200| 1.20e-03  1.17e-04  2.10e-02 -2.14e-01 -1.84e-01  0.00e+00  2.29e+01 
  2300| 1.17e-03  1.16e-04  2.10e-02 -2.13e-01 -1.83e-01  0.00e+00  2.38e+01 
  2400| 1.14e-03  1.15e-04  2.09e-02 -2.11e-01 -1.82e-01  0.00e+00  2.46e+01 
  2500| 1.10e-03  1.15e-04  2.08e-02 -2.10e-01 -1.81e-01  0.00e+00  2.54e+01 
  2600| 1.07e-03  1.14e-04  2.07e-02 -2.09e-01 -1.80e-01  0.00e+00  2.62e+01 
  2700| 1.05e-03  1.13e-04  2.06e-02 -2.08e-01 -1.80e-01  0.00e+00  2.70e+01 
  2800| 1.03e-03  1.12e-04  2.05e-02 -2.07e-01 -1.79e-01  1.03e-15  2.78e+01 
  2900| 1.01e-03  1.11e-04  2.04e-02 -2.06e-01 -1.78e-01  1.05e-15  2.85e+01 
  3000| 9.78e-04  1.10e-04  2.03e-02 -2.05e-01 -1.77e-01  1.07e-15  2.93e+01 
  3100| 9.51e-04  1.10e-04  2.02e-02 -2.04e-01 -1.76e-01  0.00e+00  3.00e+01 
  3200| 9.30e-04  1.08e-04  2.00e-02 -2.03e-01 -1.76e-01  1.10e-15  3.08e+01 
  3300| 9.13e-04  1.08e-04  1.99e-02 -2.02e-01 -1.75e-01  0.00e+00  3.15e+01 
  3400| 8.99e-04  1.07e-04  1.98e-02 -2.01e-01 -1.74e-01  1.14e-15  3.23e+01 
  3500| 8.87e-04  1.06e-04  1.96e-02 -2.01e-01 -1.74e-01  1.16e-15  3.31e+01 
  3600| 8.75e-04  1.05e-04  1.95e-02 -2.00e-01 -1.73e-01  1.18e-15  3.38e+01 
  3700| 8.64e-04  1.04e-04  1.94e-02 -1.99e-01 -1.72e-01  1.20e-15  3.46e+01 
  3800| 8.54e-04  1.03e-04  1.93e-02 -1.98e-01 -1.72e-01  0.00e+00  3.54e+01 
  3900| 8.36e-04  1.03e-04  1.92e-02 -1.97e-01 -1.71e-01  0.00e+00  3.62e+01 
