----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 138000
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 3680, constraints m = 7705
Cones:	primal zero / dual free vars: 1520
	linear vars: 3053
	soc vars: 1212, soc blks: 12
	exp vars: 1920, dual exp vars: 0
Setup time: 2.54e-02s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.07e-02 
  4400| 3.08e-04  5.52e-06  5.25e-03 -2.87e-01 -2.78e-01  0.00e+00  1.47e+02 
  4500| 3.04e-04  5.44e-06  5.20e-03 -2.86e-01 -2.78e-01  0.00e+00  1.50e+02 
  4600| 3.00e-04  5.37e-06  5.16e-03 -2.86e-01 -2.78e-01  0.00e+00  1.53e+02 
  4700| 2.96e-04  5.30e-06  5.11e-03 -2.86e-01 -2.78e-01  0.00e+00  1.56e+02 
  4800| 2.92e-04  5.23e-06  5.06e-03 -2.86e-01 -2.78e-01  0.00e+00  1.60e+02 
  4900| 2.89e-04  5.16e-06  5.02e-03 -2.86e-01 -2.78e-01  0.00e+00  1.63e+02 
  5000| 2.86e-04  5.09e-06  4.97e-03 -2.86e-01 -2.78e-01  0.00e+00  1.66e+02 
  5100| 2.82e-04  5.03e-06  4.93e-03 -2.86e-01 -2.78e-01  0.00e+00  1.70e+02 
  5200| 2.79e-04  4.97e-06  4.88e-03 -2.85e-01 -2.78e-01  0.00e+00  1.73e+02 
  5300| 2.76e-04  4.91e-06  4.84e-03 -2.85e-01 -2.78e-01  0.00e+00  1.76e+02 
  5400| 2.73e-04  4.85e-06  4.80e-03 -2.85e-01 -2.78e-01  0.00e+00  1.80e+02 
  5500| 2.70e-04  4.79e-06  4.76e-03 -2.85e-01 -2.78e-01  0.00e+00  1.83e+02 
  5600| 2.67e-04  4.73e-06  4.72e-03 -2.85e-01 -2.78e-01  0.00e+00  1.86e+02 
  5700| 2.64e-04  4.68e-06  4.68e-03 -2.85e-01 -2.77e-01  0.00e+00  1.89e+02 
  5800| 2.62e-04  4.63e-06  4.64e-03 -2.85e-01 -2.77e-01  0.00e+00  1.93e+02 
  5900| 2.59e-04  4.58e-06  4.60e-03 -2.85e-01 -2.77e-01  0.00e+00  1.96e+02 
  6000| 2.56e-04  4.53e-06  4.56e-03 -2.84e-01 -2.77e-01  0.00e+00  1.99e+02 
  6100| 2.54e-04  4.48e-06  4.52e-03 -2.84e-01 -2.77e-01  0.00e+00  2.03e+02 
  6200| 2.51e-04  4.43e-06  4.49e-03 -2.84e-01 -2.77e-01  0.00e+00  2.06e+02 
  6300| 2.48e-04  4.41e-06  4.46e-03 -2.84e-01 -2.77e-01  0.00e+00  2.09e+02 
  6400| 2.44e-04  4.37e-06  4.43e-03 -2.84e-01 -2.77e-01  0.00e+00  2.13e+02 
  6500| 2.41e-04  4.33e-06  4.40e-03 -2.84e-01 -2.77e-01  0.00e+00  2.16e+02 
  6600| 2.38e-04  4.28e-06  4.36e-03 -2.84e-01 -2.77e-01  0.00e+00  2.19e+02 
  6700| 2.35e-04  4.24e-06  4.33e-03 -2.84e-01 -2.77e-01  0.00e+00  2.23e+02 
  6800| 2.33e-04  4.20e-06  4.29e-03 -2.84e-01 -2.77e-01  0.00e+00  2.26e+02 
  6900| 2.31e-04  4.15e-06  4.26e-03 -2.84e-01 -2.77e-01  0.00e+00  2.29e+02 
  7000| 2.28e-04  4.11e-06  4.23e-03 -2.83e-01 -2.77e-01  0.00e+00  2.33e+02 
  7100| 2.26e-04  4.07e-06  4.19e-03 -2.83e-01 -2.77e-01  0.00e+00  2.36e+02 
  7200| 2.24e-04  4.03e-06  4.16e-03 -2.83e-01 -2.77e-01  0.00e+00  2.39e+02 
  7300| 2.22e-04  4.00e-06  4.13e-03 -2.83e-01 -2.77e-01  0.00e+00  2.43e+02 
  7400| 2.20e-04  3.96e-06  4.09e-03 -2.83e-01 -2.77e-01  0.00e+00  2.46e+02 
  7500| 2.18e-04  3.92e-06  4.06e-03 -2.83e-01 -2.77e-01  0.00e+00  2.49e+02 
  7600| 2.16e-04  3.88e-06  4.03e-03 -2.83e-01 -2.77e-01  0.00e+00  2.53e+02 
  7700| 2.14e-04  3.85e-06  4.00e-03 -2.83e-01 -2.77e-01  0.00e+00  2.56e+02 
  7800| 2.12e-04  3.81e-06  3.97e-03 -2.83e-01 -2.77e-01  0.00e+00  2.59e+02 
  7900| 2.10e-04  3.78e-06  3.94e-03 -2.83e-01 -2.77e-01  0.00e+00  2.63e+02 
  8000| 2.08e-04  3.75e-06  3.91e-03 -2.83e-01 -2.76e-01  0.00e+00  2.66e+02 
  8100| 2.06e-04  3.71e-06  3.88e-03 -2.83e-01 -2.76e-01  0.00e+00  2.69e+02 
  8200| 2.04e-04  3.68e-06  3.85e-03 -2.82e-01 -2.76e-01  0.00e+00  2.73e+02 
  8300| 2.03e-04  3.65e-06  3.82e-03 -2.82e-01 -2.76e-01  0.00e+00  2.76e+02 
  8400| 2.01e-04  3.62e-06  3.79e-03 -2.82e-01 -2.76e-01  0.00e+00  2.79e+02 
  8500| 1.99e-04  3.59e-06  3.77e-03 -2.82e-01 -2.76e-01  0.00e+00  2.83e+02 
  8600| 1.97e-04  3.56e-06  3.74e-03 -2.82e-01 -2.76e-01  0.00e+00  2.86e+02 
  8700| 1.96e-04  3.53e-06  3.71e-03 -2.82e-01 -2.76e-01  0.00e+00  2.89e+02 
  8800| 1.94e-04  3.50e-06  3.68e-03 -2.82e-01 -2.76e-01  0.00e+00  2.93e+02 
  8900| 1.92e-04  3.47e-06  3.66e-03 -2.82e-01 -2.76e-01  0.00e+00  2.96e+02 
  9000| 1.91e-04  3.44e-06  3.63e-03 -2.82e-01 -2.76e-01  0.00e+00  3.00e+02 
